Ytrue Nb T d Ypred RSE
36189999999999.929688 4500000000000003.000000 313.000000 0.000200 39573084634926.125000 0.007992
47150000000000.007812 4500000000000003.000000 313.000000 0.000200 40530813500142.664062 0.022927
61410000000000.117188 4500000000000003.000000 313.000000 0.000200 49061761462865.898438 0.050609
80000000000000.031250 4500000000000003.000000 313.000000 0.000200 42043390475773.632812 0.428338
13000000000.000006 4500000000000003.000000 318.000000 0.000200 19882688397.209831 0.183273
16930000000.000002 4500000000000003.000000 318.000000 0.000200 26592775080.673599 0.207388
22060000000.000023 4500000000000003.000000 318.000000 0.000200 37631487965.398590 0.292081
28740000000.000046 4500000000000003.000000 318.000000 0.000200 45905746878.907959 0.223343
37429999999.999954 4500000000000003.000000 318.000000 0.000200 64237282547.271179 0.298881
48759999999.999947 4500000000000003.000000 318.000000 0.000200 76053568634.929398 0.200880
63519999999.999924 4500000000000003.000000 318.000000 0.000200 98816913634.281281 0.198487
82739999999.999969 4500000000000003.000000 318.000000 0.000200 120435548544.486771 0.142597
107800000000.000137 4500000000000003.000000 318.000000 0.000200 181351982212.975372 0.276725
140400000000.000244 4500000000000003.000000 318.000000 0.000200 198333476895.917847 0.120530
182900000000.000366 4500000000000003.000000 318.000000 0.000200 274462109466.225464 0.167007
238199999999.999695 4500000000000003.000000 318.000000 0.000200 362445973007.357666 0.178805
310299999999.999756 4500000000000003.000000 318.000000 0.000200 510249389751.853271 0.252508
404199999999.999390 4500000000000003.000000 318.000000 0.000200 784918576102.011230 0.456864
526600000000.000732 4500000000000003.000000 318.000000 0.000200 1388679817859.813965 1.016277
685899999999.999512 4500000000000003.000000 318.000000 0.000200 1775183494391.954102 0.974491
893500000000.001465 4500000000000003.000000 318.000000 0.000200 3130176734403.143066 1.788723
1164000000000.001709 4500000000000003.000000 318.000000 0.000200 4852145118684.315430 2.408403
1515999999999.999756 4500000000000003.000000 318.000000 0.000200 20608948494151.519531 11.667853
1975000000000.001221 4500000000000003.000000 318.000000 0.000200 20768153825541.808594 8.610618
2573000000000.001465 4500000000000003.000000 318.000000 0.000200 24069854945901.890625 7.461680
3350999999999.996094 4500000000000003.000000 318.000000 0.000200 32083022737423.847656 7.678612
4366000000000.005371 4500000000000003.000000 318.000000 0.000200 28839296373315.367188 4.756818
5686999999999.992188 4500000000000003.000000 318.000000 0.000200 30276664179756.636719 3.511672
7407999999999.992188 4500000000000003.000000 318.000000 0.000200 36806311748849.570312 3.169724
9649999999999.982422 4500000000000003.000000 318.000000 0.000200 47618678797356.812500 3.137230
12570000000000.000000 4500000000000003.000000 318.000000 0.000200 48810667880589.406250 2.140634
16370000000000.015625 4500000000000003.000000 318.000000 0.000200 42079057893432.507812 0.959528
21329999999999.957031 4500000000000003.000000 318.000000 0.000200 42260355037982.726562 0.485992
27779999999999.968750 4500000000000003.000000 318.000000 0.000200 36774385447333.101562 0.079189
36189999999999.929688 4500000000000003.000000 318.000000 0.000200 39843892820067.476562 0.009259
47150000000000.007812 4500000000000003.000000 318.000000 0.000200 43502920165380.625000 0.006485
61410000000000.117188 4500000000000003.000000 318.000000 0.000200 47013022054977.710938 0.071794
80000000000000.031250 4500000000000003.000000 318.000000 0.000200 64017718519673.726562 0.049876
13000000000.000006 4500000000000003.000000 323.000000 0.000200 21800354820.333027 0.273271
16930000000.000002 4500000000000003.000000 323.000000 0.000200 30093886638.894852 0.340121
22060000000.000023 4500000000000003.000000 323.000000 0.000200 39336785762.622414 0.343971
28740000000.000046 4500000000000003.000000 323.000000 0.000200 47743064322.693100 0.263178
37429999999.999954 4500000000000003.000000 323.000000 0.000200 58987477223.532860 0.210483
48759999999.999947 4500000000000003.000000 323.000000 0.000200 72321609355.904907 0.157427
63519999999.999924 4500000000000003.000000 323.000000 0.000200 95176237289.429001 0.165760
82739999999.999969 4500000000000003.000000 323.000000 0.000200 123874621027.187119 0.165089
107800000000.000137 4500000000000003.000000 323.000000 0.000200 155282728949.237274 0.134688
140400000000.000244 4500000000000003.000000 323.000000 0.000200 209266609399.728699 0.161417
182900000000.000366 4500000000000003.000000 323.000000 0.000200 273750837628.160248 0.164850
238199999999.999695 4500000000000003.000000 323.000000 0.000200 334516590363.267395 0.116424
310299999999.999756 4500000000000003.000000 323.000000 0.000200 454373867313.707092 0.147223
404199999999.999390 4500000000000003.000000 323.000000 0.000200 630973175833.044922 0.201640
526600000000.000732 4500000000000003.000000 323.000000 0.000200 851144427894.389648 0.234998
685899999999.999512 4500000000000003.000000 323.000000 0.000200 1322852442517.392090 0.447138
893500000000.001465 4500000000000003.000000 323.000000 0.000200 1708500098178.662354 0.435117
1164000000000.001709 4500000000000003.000000 323.000000 0.000200 3019668549463.726562 0.979690
1515999999999.999756 4500000000000003.000000 323.000000 0.000200 4693243619866.114258 1.418825
1975000000000.001221 4500000000000003.000000 323.000000 0.000200 5730022994726.616211 1.245953
2573000000000.001465 4500000000000003.000000 323.000000 0.000200 8149705342337.052734 1.483111
3350999999999.996094 4500000000000003.000000 323.000000 0.000200 11404423761843.167969 1.697123
4366000000000.005371 4500000000000003.000000 323.000000 0.000200 16837417670811.296875 2.115789
5686999999999.992188 4500000000000003.000000 323.000000 0.000200 22925851798726.992188 2.279334
7407999999999.992188 4500000000000003.000000 323.000000 0.000200 26890720131296.292969 1.905442
9649999999999.982422 4500000000000003.000000 323.000000 0.000200 26212947853364.742188 1.084506
12570000000000.000000 4500000000000003.000000 323.000000 0.000200 44252544902040.429688 1.804540
16370000000000.015625 4500000000000003.000000 323.000000 0.000200 40391147017843.484375 0.872675
21329999999999.957031 4500000000000003.000000 323.000000 0.000200 45591389379265.062500 0.605282
27779999999999.968750 4500000000000003.000000 323.000000 0.000200 50980389972289.085938 0.380063
36189999999999.929688 4500000000000003.000000 323.000000 0.000200 46494752943484.093750 0.063108
47150000000000.007812 4500000000000003.000000 323.000000 0.000200 64455868496028.687500 0.098547
61410000000000.117188 4500000000000003.000000 323.000000 0.000200 71218683698899.937500 0.021998
80000000000000.031250 4500000000000003.000000 323.000000 0.000200 84319181324640.859375 0.002766
13000000000.000006 4500000000000003.000000 328.000000 0.000200 20070033476.283501 0.191581
16930000000.000002 4500000000000003.000000 328.000000 0.000200 27798692893.454498 0.251000
22060000000.000023 4500000000000003.000000 328.000000 0.000200 35571002163.422562 0.232634
28740000000.000046 4500000000000003.000000 328.000000 0.000200 44404562939.542519 0.192275
37429999999.999954 4500000000000003.000000 328.000000 0.000200 57154854316.186775 0.181867
48759999999.999947 4500000000000003.000000 328.000000 0.000200 68421743835.228767 0.115874
63519999999.999924 4500000000000003.000000 328.000000 0.000200 95908762500.132751 0.172195
82739999999.999969 4500000000000003.000000 328.000000 0.000200 112881336442.689041 0.097272
107800000000.000137 4500000000000003.000000 328.000000 0.000200 153056052214.042938 0.124132
140400000000.000244 4500000000000003.000000 328.000000 0.000200 208191925762.258423 0.157226
182900000000.000366 4500000000000003.000000 328.000000 0.000200 266607381628.718658 0.143695
238199999999.999695 4500000000000003.000000 328.000000 0.000200 337678403368.418274 0.123030
310299999999.999756 4500000000000003.000000 328.000000 0.000200 463395551045.749451 0.163001
404199999999.999390 4500000000000003.000000 328.000000 0.000200 706754100124.681519 0.320436
526600000000.000732 4500000000000003.000000 328.000000 0.000200 890506384183.941895 0.282398
685899999999.999512 4500000000000003.000000 328.000000 0.000200 1248305436652.977295 0.369417
893500000000.001465 4500000000000003.000000 328.000000 0.000200 1769306237154.393311 0.485197
1164000000000.001709 4500000000000003.000000 328.000000 0.000200 3396830046650.757324 1.260911
1515999999999.999756 4500000000000003.000000 328.000000 0.000200 4482031849916.963867 1.294725
1975000000000.001221 4500000000000003.000000 328.000000 0.000200 6652442435214.888672 1.665209
2573000000000.001465 4500000000000003.000000 328.000000 0.000200 8769608001158.974609 1.701720
3350999999999.996094 4500000000000003.000000 328.000000 0.000200 12915423127567.462891 2.113657
4366000000000.005371 4500000000000003.000000 328.000000 0.000200 15740105943372.427734 1.882535
5686999999999.992188 4500000000000003.000000 328.000000 0.000200 19447753387247.628906 1.712110
7407999999999.992188 4500000000000003.000000 328.000000 0.000200 21434340004597.593750 1.239018
9649999999999.982422 4500000000000003.000000 328.000000 0.000200 28496586976368.718750 1.291651
12570000000000.000000 4500000000000003.000000 328.000000 0.000200 36899837125202.304688 1.276200
16370000000000.015625 4500000000000003.000000 328.000000 0.000200 46973049731128.828125 1.217957
21329999999999.957031 4500000000000003.000000 328.000000 0.000200 40772983148265.507812 0.434673
27779999999999.968750 4500000000000003.000000 328.000000 0.000200 67840207551494.359375 0.851544
36189999999999.929688 4500000000000003.000000 328.000000 0.000200 66578643403911.820312 0.383265
47150000000000.007812 4500000000000003.000000 328.000000 0.000200 77162805318421.031250 0.247585
61410000000000.117188 4500000000000003.000000 328.000000 0.000200 89735297579802.187500 0.145595
80000000000000.031250 4500000000000003.000000 328.000000 0.000200 66013171216355.171875 0.037044
13000000000.000006 4500000000000003.000000 333.000000 0.000200 22498592226.852745 0.308475
16930000000.000002 4500000000000003.000000 333.000000 0.000200 27965467127.328876 0.257219
22060000000.000023 4500000000000003.000000 333.000000 0.000200 35148833946.762054 0.220946
28740000000.000046 4500000000000003.000000 333.000000 0.000200 45130658141.631729 0.207126
37429999999.999954 4500000000000003.000000 333.000000 0.000200 53568235153.841759 0.129893
48759999999.999947 4500000000000003.000000 333.000000 0.000200 72444333815.127106 0.158801
63519999999.999924 4500000000000003.000000 333.000000 0.000200 87544714402.152084 0.103795
82739999999.999969 4500000000000003.000000 333.000000 0.000200 111161080719.859116 0.087824
107800000000.000137 4500000000000003.000000 333.000000 0.000200 155024205495.339050 0.133448
140400000000.000244 4500000000000003.000000 333.000000 0.000200 216693339530.424652 0.191320
182900000000.000366 4500000000000003.000000 333.000000 0.000200 255042791692.276733 0.111573
238199999999.999695 4500000000000003.000000 333.000000 0.000200 338831129921.071350 0.125470
310299999999.999756 4500000000000003.000000 333.000000 0.000200 499075885437.167236 0.230115
404199999999.999390 4500000000000003.000000 333.000000 0.000200 660136543127.825195 0.245490
526600000000.000732 4500000000000003.000000 333.000000 0.000200 728779080970.883911 0.106511
685899999999.999512 4500000000000003.000000 333.000000 0.000200 1065188535325.207520 0.196903
893500000000.001465 4500000000000003.000000 333.000000 0.000200 2156106945257.405029 0.827507
1164000000000.001709 4500000000000003.000000 333.000000 0.000200 2654866726620.647461 0.719253
1515999999999.999756 4500000000000003.000000 333.000000 0.000200 3258053653129.099121 0.614420
1975000000000.001221 4500000000000003.000000 333.000000 0.000200 4115912281993.763184 0.563851
2573000000000.001465 4500000000000003.000000 333.000000 0.000200 6894968647643.867188 1.052910
3350999999999.996094 4500000000000003.000000 333.000000 0.000200 8403276270496.339844 0.906465
4366000000000.005371 4500000000000003.000000 333.000000 0.000200 12116140195011.779297 1.135458
5686999999999.992188 4500000000000003.000000 333.000000 0.000200 13839834253278.943359 0.844507
7407999999999.992188 4500000000000003.000000 333.000000 0.000200 21577989319642.964844 1.256108
9649999999999.982422 4500000000000003.000000 333.000000 0.000200 29635765122129.359375 1.396684
12570000000000.000000 4500000000000003.000000 333.000000 0.000200 36684201709466.296875 1.261047
16370000000000.015625 4500000000000003.000000 333.000000 0.000200 43430966556983.859375 1.030003
21329999999999.957031 4500000000000003.000000 333.000000 0.000200 59187048600361.000000 1.135209
27779999999999.968750 4500000000000003.000000 333.000000 0.000200 77492752516955.781250 1.148001
36189999999999.929688 4500000000000003.000000 333.000000 0.000200 83389518981012.390625 0.738202
47150000000000.007812 4500000000000003.000000 333.000000 0.000200 65676196182748.273438 0.110837
61410000000000.117188 4500000000000003.000000 333.000000 0.000200 67494753949604.351562 0.008933
80000000000000.031250 4500000000000003.000000 333.000000 0.000200 58986411323367.601562 0.093575
13000000000.000006 4500000000000003.000000 338.000000 0.000200 25920897834.893387 0.495441
16930000000.000002 4500000000000003.000000 338.000000 0.000200 31809275605.678421 0.411105
22060000000.000023 4500000000000003.000000 338.000000 0.000200 37090360894.163086 0.276104
28740000000.000046 4500000000000003.000000 338.000000 0.000200 45517329127.751480 0.215170
37429999999.999954 4500000000000003.000000 338.000000 0.000200 53751044897.506081 0.132400
48759999999.999947 4500000000000003.000000 338.000000 0.000200 73377195036.409210 0.169376
63519999999.999924 4500000000000003.000000 338.000000 0.000200 87769379668.266052 0.105475
82739999999.999969 4500000000000003.000000 338.000000 0.000200 127090264024.660126 0.187053
107800000000.000137 4500000000000003.000000 338.000000 0.000200 150590144131.826141 0.112790
140400000000.000244 4500000000000003.000000 338.000000 0.000200 206416364443.477051 0.150381
182900000000.000366 4500000000000003.000000 338.000000 0.000200 254176019611.020538 0.109279
238199999999.999695 4500000000000003.000000 338.000000 0.000200 336238805609.305664 0.120007
310299999999.999756 4500000000000003.000000 338.000000 0.000200 477824203674.380737 0.189280
404199999999.999390 4500000000000003.000000 338.000000 0.000200 635826206753.380127 0.208757
526600000000.000732 4500000000000003.000000 338.000000 0.000200 692434805201.435059 0.075421
685899999999.999512 4500000000000003.000000 338.000000 0.000200 1032121228452.333496 0.169323
893500000000.001465 4500000000000003.000000 338.000000 0.000200 2135929240944.644775 0.808839
1164000000000.001709 4500000000000003.000000 338.000000 0.000200 2636856059855.687012 0.706775
1515999999999.999756 4500000000000003.000000 338.000000 0.000200 3718612463489.904297 0.860590
1975000000000.001221 4500000000000003.000000 338.000000 0.000200 5585255321707.510742 1.181587
2573000000000.001465 4500000000000003.000000 338.000000 0.000200 7146414134126.430664 1.137504
3350999999999.996094 4500000000000003.000000 338.000000 0.000200 10207367823321.511719 1.374358
4366000000000.005371 4500000000000003.000000 338.000000 0.000200 10525657680502.488281 0.825620
5686999999999.992188 4500000000000003.000000 338.000000 0.000200 14221339099119.023438 0.900567
7407999999999.992188 4500000000000003.000000 338.000000 0.000200 19035869816670.027344 0.958797
