Ytrue Nb T d Ypred RSE
2154000000000.004395 1778000000000002.250000 297.000000 0.000380 2034485135623.433838 0.003259
3162000000000.005859 1778000000000002.250000 297.000000 0.000380 2925824906554.878906 0.006029
4642000000000.007812 1778000000000002.250000 297.000000 0.000380 4332038279069.264648 0.004778
6812999999999.998047 1778000000000002.250000 297.000000 0.000380 6714978327232.883789 0.000210
10000000000000.000000 1778000000000002.250000 297.000000 0.000380 9697723713095.169922 0.000942
14679999999999.988281 1778000000000002.250000 297.000000 0.000380 15343797887427.562500 0.001956
21540000000000.042969 1778000000000002.250000 297.000000 0.000380 23580870695725.390625 0.008200
31620000000000.058594 1778000000000002.250000 297.000000 0.000380 37567984927159.718750 0.029782
46420000000000.085938 1778000000000002.250000 297.000000 0.000380 48231452150771.937500 0.001466
68129999999999.976562 1778000000000002.250000 297.000000 0.000380 78826280870354.546875 0.021304
100000000000000.000000 1778000000000002.250000 297.000000 0.000380 73754307168583.000000 0.093396
10000000000.000000 1778000000000002.250000 302.000000 0.000380 10862470306.702831 0.006848
14679999999.999989 1778000000000002.250000 302.000000 0.000380 15345322289.157974 0.001965
21540000000.000042 1778000000000002.250000 302.000000 0.000380 22363927439.093048 0.001409
31620000000.000057 1778000000000002.250000 302.000000 0.000380 32773504448.294346 0.001284
46420000000.000084 1778000000000002.250000 302.000000 0.000380 49232990779.520241 0.003462
68129999999.999977 1778000000000002.250000 302.000000 0.000380 70976764874.561859 0.001676
100000000000.000000 1778000000000002.250000 302.000000 0.000380 107887689063.621262 0.005767
146799999999.999878 1778000000000002.250000 302.000000 0.000380 168387101406.297607 0.018852
215400000000.000427 1778000000000002.250000 302.000000 0.000380 230416570558.584106 0.004543
316200000000.000610 1778000000000002.250000 302.000000 0.000380 333945039833.764587 0.002982
464200000000.000854 1778000000000002.250000 302.000000 0.000380 484417701878.429504 0.001818
681299999999.999756 1778000000000002.250000 302.000000 0.000380 690070998830.122681 0.000164
1000000000000.000000 1778000000000002.250000 302.000000 0.000380 999151204292.569702 0.000001
1467999999999.998779 1778000000000002.250000 302.000000 0.000380 1489412392033.892090 0.000210
2154000000000.004395 1778000000000002.250000 302.000000 0.000380 2168772057287.954346 0.000047
3162000000000.005859 1778000000000002.250000 302.000000 0.000380 2945867230829.190918 0.005015
4642000000000.007812 1778000000000002.250000 302.000000 0.000380 4384069687788.143555 0.003269
6812999999999.998047 1778000000000002.250000 302.000000 0.000380 6423727349839.810547 0.003462
10000000000000.000000 1778000000000002.250000 302.000000 0.000380 9940750317249.988281 0.000035
14679999999999.988281 1778000000000002.250000 302.000000 0.000380 14431020357469.216797 0.000293
21540000000000.042969 1778000000000002.250000 302.000000 0.000380 23299705834624.660156 0.006170
31620000000000.058594 1778000000000002.250000 302.000000 0.000380 36182958092379.437500 0.018198
46420000000000.085938 1778000000000002.250000 302.000000 0.000380 55473242786233.421875 0.031829
68129999999999.976562 1778000000000002.250000 302.000000 0.000380 62668850677000.679688 0.006985
100000000000000.000000 1778000000000002.250000 302.000000 0.000380 89049414862868.187500 0.013466
10000000000.000000 1778000000000002.250000 307.000000 0.000380 10400088890.946810 0.001539
14679999999.999989 1778000000000002.250000 307.000000 0.000380 15293047722.125816 0.001674
21540000000.000042 1778000000000002.250000 307.000000 0.000380 22421291528.671135 0.001608
31620000000.000057 1778000000000002.250000 307.000000 0.000380 32467455574.289722 0.000700
46420000000.000084 1778000000000002.250000 307.000000 0.000380 47948583436.358437 0.001050
68129999999.999977 1778000000000002.250000 307.000000 0.000380 70735066107.779282 0.001408
100000000000.000000 1778000000000002.250000 307.000000 0.000380 106244076820.357376 0.003670
146799999999.999878 1778000000000002.250000 307.000000 0.000380 161503096529.466339 0.009118
215400000000.000427 1778000000000002.250000 307.000000 0.000380 223067065657.034668 0.001223
316200000000.000610 1778000000000002.250000 307.000000 0.000380 322465411017.196960 0.000385
464200000000.000854 1778000000000002.250000 307.000000 0.000380 465785881662.044861 0.000012
681299999999.999756 1778000000000002.250000 307.000000 0.000380 682462994195.005981 0.000003
1000000000000.000000 1778000000000002.250000 307.000000 0.000380 997445248425.181885 0.000007
1467999999999.998779 1778000000000002.250000 307.000000 0.000380 1450564978622.498047 0.000143
2154000000000.004395 1778000000000002.250000 307.000000 0.000380 2112198330261.125732 0.000384
3162000000000.005859 1778000000000002.250000 307.000000 0.000380 2883702290048.157715 0.008494
4642000000000.007812 1778000000000002.250000 307.000000 0.000380 4291554847865.248535 0.006165
6812999999999.998047 1778000000000002.250000 307.000000 0.000380 5858570172423.054688 0.022822
10000000000000.000000 1778000000000002.250000 307.000000 0.000380 9332569123320.343750 0.004773
14679999999999.988281 1778000000000002.250000 307.000000 0.000380 14151123724956.064453 0.001346
21540000000000.042969 1778000000000002.250000 307.000000 0.000380 20694461473355.429688 0.001604
31620000000000.058594 1778000000000002.250000 307.000000 0.000380 30042391511887.574219 0.002620
46420000000000.085938 1778000000000002.250000 307.000000 0.000380 52259596585201.203125 0.014057
68129999999999.976562 1778000000000002.250000 307.000000 0.000380 84032408299326.890625 0.044171
100000000000000.000000 1778000000000002.250000 307.000000 0.000380 85259278192954.875000 0.025486
10000000000.000000 1778000000000002.250000 312.000000 0.000380 12147097295.535397 0.037952
14679999999.999989 1778000000000002.250000 312.000000 0.000380 16896066211.455952 0.019799
21540000000.000042 1778000000000002.250000 312.000000 0.000380 22904544090.832134 0.003774
31620000000.000057 1778000000000002.250000 312.000000 0.000380 32578481916.733803 0.000892
46420000000.000084 1778000000000002.250000 312.000000 0.000380 51202245565.818771 0.009622
68129999999.999977 1778000000000002.250000 312.000000 0.000380 70194197943.742325 0.000891
100000000000.000000 1778000000000002.250000 312.000000 0.000380 106515884353.387039 0.003986
146799999999.999878 1778000000000002.250000 312.000000 0.000380 149833022345.616516 0.000418
215400000000.000427 1778000000000002.250000 312.000000 0.000380 223829495392.858887 0.001474
316200000000.000610 1778000000000002.250000 312.000000 0.000380 328015232620.120911 0.001346
464200000000.000854 1778000000000002.250000 312.000000 0.000380 465388971563.981384 0.000007
681299999999.999756 1778000000000002.250000 312.000000 0.000380 683627973646.873413 0.000012
1000000000000.000000 1778000000000002.250000 312.000000 0.000380 1001707682788.815552 0.000003
1467999999999.998779 1778000000000002.250000 312.000000 0.000380 1468000000000.004883 0.000000
2154000000000.004395 1778000000000002.250000 312.000000 0.000380 2132088242043.033203 0.000105
3162000000000.005859 1778000000000002.250000 312.000000 0.000380 3084735951829.033203 0.000612
4642000000000.007812 1778000000000002.250000 312.000000 0.000380 4614345893008.730469 0.000036
6812999999999.998047 1778000000000002.250000 312.000000 0.000380 6523019824754.200195 0.001892
10000000000000.000000 1778000000000002.250000 312.000000 0.000380 10042737715468.457031 0.000018
14679999999999.988281 1778000000000002.250000 312.000000 0.000380 14617503083093.880859 0.000018
21540000000000.042969 1778000000000002.250000 312.000000 0.000380 21411867798636.824219 0.000036
31620000000000.058594 1778000000000002.250000 312.000000 0.000380 31485469928636.722656 0.000018
46420000000000.085938 1778000000000002.250000 312.000000 0.000380 44595446040833.976562 0.001608
68129999999999.976562 1778000000000002.250000 312.000000 0.000380 68537710760790.539062 0.000036
100000000000000.000000 1778000000000002.250000 312.000000 0.000380 95011945766586.218750 0.002619
10000000000.000000 1778000000000002.250000 317.000000 0.000380 12313966377.559654 0.043483
14679999999.999989 1778000000000002.250000 317.000000 0.000380 17526755972.694988 0.031497
21540000000.000042 1778000000000002.250000 317.000000 0.000380 24438664617.318867 0.015961
31620000000.000057 1778000000000002.250000 317.000000 0.000380 33167421486.219799 0.002283
46420000000.000084 1778000000000002.250000 317.000000 0.000380 51684763658.087570 0.011553
68129999999.999977 1778000000000002.250000 317.000000 0.000380 69183870239.782990 0.000236
100000000000.000000 1778000000000002.250000 317.000000 0.000380 104446805329.932510 0.001893
146799999999.999878 1778000000000002.250000 317.000000 0.000380 149323226489.211060 0.000290
215400000000.000427 1778000000000002.250000 317.000000 0.000380 233383878963.389526 0.006434
316200000000.000610 1778000000000002.250000 317.000000 0.000380 337379064318.210510 0.004205
464200000000.000854 1778000000000002.250000 317.000000 0.000380 469373688819.411438 0.000123
681299999999.999756 1778000000000002.250000 317.000000 0.000380 681299999999.996948 0.000000
1000000000000.000000 1778000000000002.250000 317.000000 0.000380 1000853477182.757080 0.000001
1467999999999.998779 1778000000000002.250000 317.000000 0.000380 1469249800912.257324 0.000001
2154000000000.004395 1778000000000002.250000 317.000000 0.000380 2096071181585.240967 0.000743
3162000000000.005859 1778000000000002.250000 317.000000 0.000380 3105859731895.188965 0.000321
4642000000000.007812 1778000000000002.250000 317.000000 0.000380 4451947169007.849609 0.001748
6812999999999.998047 1778000000000002.250000 317.000000 0.000380 6772450308222.663086 0.000036
10000000000000.000000 1778000000000002.250000 317.000000 0.000380 10068460507268.232422 0.000047
14679999999999.988281 1778000000000002.250000 317.000000 0.000380 14580126653425.878906 0.000047
21540000000000.042969 1778000000000002.250000 317.000000 0.000380 22041935837620.390625 0.000531
31620000000000.058594 1778000000000002.250000 317.000000 0.000380 31485477036992.511719 0.000018
46420000000000.085938 1778000000000002.250000 317.000000 0.000380 46538562728477.992188 0.000007
68129999999999.976562 1778000000000002.250000 317.000000 0.000380 69183854109900.148438 0.000236
100000000000000.000000 1778000000000002.250000 317.000000 0.000380 98225068353436.453125 0.000321
10000000000.000000 1778000000000002.250000 322.000000 0.000380 11039895131.037691 0.009795
14679999999.999989 1778000000000002.250000 322.000000 0.000380 15635610355.724434 0.003979
21540000000.000042 1778000000000002.250000 322.000000 0.000380 22536233601.380791 0.002045
31620000000.000057 1778000000000002.250000 322.000000 0.000380 32356843620.645096 0.000531
46420000000.000084 1778000000000002.250000 322.000000 0.000380 47218377340.263527 0.000291
68129999999.999977 1778000000000002.250000 322.000000 0.000380 69776404655.608932 0.000570
100000000000.000000 1778000000000002.250000 322.000000 0.000380 101287892578.382751 0.000164
146799999999.999878 1778000000000002.250000 322.000000 0.000380 148941868440.611603 0.000210
215400000000.000427 1778000000000002.250000 322.000000 0.000380 226325600271.757599 0.002449
316200000000.000610 1778000000000002.250000 322.000000 0.000380 338533572285.386780 0.004660
464200000000.000854 1778000000000002.250000 322.000000 0.000380 467376923352.245911 0.000047
681299999999.999756 1778000000000002.250000 322.000000 0.000380 681299999999.996948 0.000000
1000000000000.000000 1778000000000002.250000 322.000000 0.000380 995744659464.853394 0.000018
1467999999999.998779 1778000000000002.250000 322.000000 0.000380 1467996899054.556152 0.000000
2154000000000.004395 1778000000000002.250000 322.000000 0.000380 2080055303502.286133 0.001220
3162000000000.005859 1778000000000002.250000 322.000000 0.000380 3030003623977.714844 0.001819
4642000000000.007812 1778000000000002.250000 322.000000 0.000380 4582969461151.945312 0.000164
6812999999999.998047 1778000000000002.250000 322.000000 0.000380 6743639511570.804688 0.000105
10000000000000.000000 1778000000000002.250000 322.000000 0.000380 9974450642486.582031 0.000007
14679999999999.988281 1778000000000002.250000 322.000000 0.000380 14679973831314.966797 0.000000
21540000000000.042969 1778000000000002.250000 322.000000 0.000380 21357132395487.695312 0.000073
31620000000000.058594 1778000000000002.250000 322.000000 0.000380 31566132839991.886719 0.000003
46420000000000.085938 1778000000000002.250000 322.000000 0.000380 46538818261283.570312 0.000007
68129999999999.976562 1778000000000002.250000 322.000000 0.000380 70134341805078.500000 0.000841
100000000000000.000000 1778000000000002.250000 322.000000 0.000380 95580736699580.421875 0.002043
10000000000.000000 1778000000000002.250000 327.000000 0.000380 11880659699.202013 0.029770
14679999999.999989 1778000000000002.250000 327.000000 0.000380 15582274765.678680 0.003559
21540000000.000042 1778000000000002.250000 327.000000 0.000380 22098366411.319267 0.000655
31620000000.000057 1778000000000002.250000 327.000000 0.000380 32301663727.926617 0.000455
46420000000.000084 1778000000000002.250000 327.000000 0.000380 48565874811.673470 0.002043
68129999999.999977 1778000000000002.250000 327.000000 0.000380 70134377882.305527 0.000841
100000000000.000000 1778000000000002.250000 327.000000 0.000380 101720865538.988022 0.000291
146799999999.999878 1778000000000002.250000 327.000000 0.000380 155291939706.141266 0.003163
215400000000.000427 1778000000000002.250000 327.000000 0.000380 221928210832.852356 0.000892
316200000000.000610 1778000000000002.250000 327.000000 0.000380 340855622682.132629 0.005640
464200000000.000854 1778000000000002.250000 327.000000 0.000380 463804112882.686707 0.000001
681299999999.999756 1778000000000002.250000 327.000000 0.000380 704340170687.697144 0.001106
1000000000000.000000 1778000000000002.250000 327.000000 0.000380 998299468438.469238 0.000003
1467999999999.998779 1778000000000002.250000 327.000000 0.000380 1467944239011.580078 0.000000
2154000000000.004395 1778000000000002.250000 327.000000 0.000380 2133907498803.686035 0.000088
3162000000000.005859 1778000000000002.250000 327.000000 0.000380 3135144474133.494629 0.000073
4642000000000.007812 1778000000000002.250000 327.000000 0.000380 4590799112361.088867 0.000123
6812999999999.998047 1778000000000002.250000 327.000000 0.000380 6703507386761.495117 0.000262
10000000000000.000000 1778000000000002.250000 327.000000 0.000380 9932039646113.318359 0.000047
14679999999999.988281 1778000000000002.250000 327.000000 0.000380 14567674984599.349609 0.000059
21540000000000.042969 1778000000000002.250000 327.000000 0.000380 21687734850952.722656 0.000047
31620000000000.058594 1778000000000002.250000 327.000000 0.000380 34027364421177.585938 0.005386
46420000000000.085938 1778000000000002.250000 327.000000 0.000380 46697786583385.281250 0.000036
68129999999999.976562 1778000000000002.250000 327.000000 0.000380 70614316852759.796875 0.001283
100000000000000.000000 1778000000000002.250000 327.000000 0.000380 97974292717625.234375 0.000419
10000000000.000000 1778000000000002.250000 332.000000 0.000380 11870491306.744068 0.029474
14679999999.999989 1778000000000002.250000 332.000000 0.000380 15582227758.024899 0.003559
21540000000.000042 1778000000000002.250000 332.000000 0.000380 23002378621.614117 0.004316
31620000000.000057 1778000000000002.250000 332.000000 0.000380 35238672870.283356 0.011752
46420000000.000084 1778000000000002.250000 332.000000 0.000380 52708369316.959366 0.016162
68129999999.999977 1778000000000002.250000 332.000000 0.000380 78758967641.160477 0.021054
100000000000.000000 1778000000000002.250000 332.000000 0.000380 104982805642.708084 0.002365
146799999999.999878 1778000000000002.250000 332.000000 0.000380 155291939706.141266 0.003163
215400000000.000427 1778000000000002.250000 332.000000 0.000380 221550119133.778412 0.000793
316200000000.000610 1778000000000002.250000 332.000000 0.000380 332524954656.995239 0.002535
464200000000.000854 1778000000000002.250000 332.000000 0.000380 464595963490.914062 0.000001
681299999999.999756 1778000000000002.250000 332.000000 0.000380 702540524862.323364 0.000943
1000000000000.000000 1778000000000002.250000 332.000000 0.000380 1021557903774.549194 0.000455
1467999999999.998779 1778000000000002.250000 332.000000 0.000380 1331940434130.788086 0.009468
2154000000000.004395 1778000000000002.250000 332.000000 0.000380 1807230285238.937012 0.030890
3162000000000.005859 1778000000000002.250000 332.000000 0.000380 3042949287158.703613 0.001473
4642000000000.007812 1778000000000002.250000 332.000000 0.000380 4361713474048.493652 0.003880
6812999999999.998047 1778000000000002.250000 332.000000 0.000380 6473187354563.065430 0.002618
10000000000000.000000 1778000000000002.250000 332.000000 0.000380 9906655560182.240234 0.000088
14679999999999.988281 1778000000000002.250000 332.000000 0.000380 13923826547766.048828 0.002797
21540000000000.042969 1778000000000002.250000 332.000000 0.000380 22574724268903.625000 0.002202
31620000000000.058594 1778000000000002.250000 332.000000 0.000380 31728902312138.519531 0.000012
46420000000000.085938 1778000000000002.250000 332.000000 0.000380 46777408165076.429688 0.000059
68129999999999.976562 1778000000000002.250000 332.000000 0.000380 73753326769125.062500 0.006293
100000000000000.000000 1778000000000002.250000 332.000000 0.000380 97474098201789.203125 0.000655
10000000000.000000 1778000000000002.250000 337.000000 0.000380 11982423432.023170 0.032798
14679999999.999989 1778000000000002.250000 337.000000 0.000380 15755771678.445457 0.005004
21540000000.000042 1778000000000002.250000 337.000000 0.000380 23598656334.342110 0.008337
31620000000.000057 1778000000000002.250000 337.000000 0.000380 35540595924.785507 0.013678
46420000000.000084 1778000000000002.250000 337.000000 0.000380 52798342748.528000 0.016599
68129999999.999977 1778000000000002.250000 337.000000 0.000380 78156905432.173492 0.018881
100000000000.000000 1778000000000002.250000 337.000000 0.000380 103471303815.538254 0.001165
146799999999.999878 1778000000000002.250000 337.000000 0.000380 151114979918.796021 0.000839
215400000000.000427 1778000000000002.250000 337.000000 0.000380 220043076436.486145 0.000455
316200000000.000610 1778000000000002.250000 337.000000 0.000380 333092721894.187866 0.002709
464200000000.000854 1778000000000002.250000 337.000000 0.000380 464595963490.914062 0.000001
681299999999.999756 1778000000000002.250000 337.000000 0.000380 677823202065.739380 0.000026
1000000000000.000000 1778000000000002.250000 337.000000 0.000380 912021206622.567871 0.008487
1467999999999.998779 1778000000000002.250000 337.000000 0.000380 1388812934366.676025 0.003076
2154000000000.004395 1778000000000002.250000 337.000000 0.000380 1969659320570.207275 0.008010
3162000000000.005859 1778000000000002.250000 337.000000 0.000380 3037730825234.472656 0.001608
4642000000000.007812 1778000000000002.250000 337.000000 0.000380 4451933276034.701172 0.001748
6812999999999.998047 1778000000000002.250000 337.000000 0.000380 6495320477915.003906 0.002281
10000000000000.000000 1778000000000002.250000 337.000000 0.000380 9468845598400.658203 0.002980
14679999999999.988281 1778000000000002.250000 337.000000 0.000380 14431558229970.750000 0.000291
21540000000000.042969 1778000000000002.250000 337.000000 0.000380 20642531164601.367188 0.001811
31620000000000.058594 1778000000000002.250000 337.000000 0.000380 30926628309114.546875 0.000492
46420000000000.085938 1778000000000002.250000 337.000000 0.000380 44557132253871.937500 0.001678
68129999999999.976562 1778000000000002.250000 337.000000 0.000380 68362949745643.476562 0.000012
100000000000000.000000 1778000000000002.250000 337.000000 0.000380 98057708461892.328125 0.000385
10000000000.000000 1778000000000002.250000 342.000000 0.000380 12002885610.286385 0.033422
14679999999.999989 1778000000000002.250000 342.000000 0.000380 16246752262.957991 0.010292
21540000000.000042 1778000000000002.250000 342.000000 0.000380 23618857479.037804 0.008495
31620000000.000057 1778000000000002.250000 342.000000 0.000380 34998951581.640770 0.010317
46420000000.000084 1778000000000002.250000 342.000000 0.000380 52483971166.623131 0.015093
68129999999.999977 1778000000000002.250000 342.000000 0.000380 75858593423.597458 0.011557
100000000000.000000 1778000000000002.250000 342.000000 0.000380 103471617820.516113 0.001165
146799999999.999878 1778000000000002.250000 342.000000 0.000380 151115139523.718536 0.000839
215400000000.000427 1778000000000002.250000 342.000000 0.000380 221172449169.980560 0.000699
316200000000.000610 1778000000000002.250000 342.000000 0.000380 317010383407.372925 0.000007
464200000000.000854 1778000000000002.250000 342.000000 0.000380 416530589898.509399 0.011752
681299999999.999756 1778000000000002.250000 342.000000 0.000380 660705205826.868896 0.000942
1000000000000.000000 1778000000000002.250000 342.000000 0.000380 889737564820.357666 0.013664
1467999999999.998779 1778000000000002.250000 342.000000 0.000380 1224079866607.729980 0.033110
2154000000000.004395 1778000000000002.250000 342.000000 0.000380 1706961634251.107910 0.054353
3162000000000.005859 1778000000000002.250000 342.000000 0.000380 2565722607546.673340 0.043825
4642000000000.007812 1778000000000002.250000 342.000000 0.000380 3893799907417.819824 0.030971
6812999999999.998047 1778000000000002.250000 342.000000 0.000380 5779216743088.765625 0.027143
10000000000000.000000 1778000000000002.250000 342.000000 0.000380 9221856590675.343750 0.006566
14679999999999.988281 1778000000000002.250000 342.000000 0.000380 14066484697475.845703 0.001823
21540000000000.042969 1778000000000002.250000 342.000000 0.000380 21322172374042.125000 0.000103
31620000000000.058594 1778000000000002.250000 342.000000 0.000380 31646957109212.878906 0.000001
46420000000000.085938 1778000000000002.250000 342.000000 0.000380 38018387033045.046875 0.039997
68129999999999.976562 1778000000000002.250000 342.000000 0.000380 74958400991277.171875 0.009130
100000000000000.000000 1778000000000002.250000 342.000000 0.000380 89125396804458.046875 0.013269
10000000000.000000 10000000000000000.000000 287.000000 0.000230 11491901168.356861 0.019368
14679999999.999989 10000000000000000.000000 287.000000 0.000230 16287929023.246317 0.010813
21540000000.000042 10000000000000000.000000 287.000000 0.000230 20225922179.869305 0.003964
31620000000.000057 10000000000000000.000000 287.000000 0.000230 39608249323.101501 0.050951
46420000000.000084 10000000000000000.000000 287.000000 0.000230 52933187744.033676 0.017265
68129999999.999977 10000000000000000.000000 287.000000 0.000230 80664454558.260864 0.028588
100000000000.000000 10000000000000000.000000 287.000000 0.000230 104357848602.145248 0.001820
146799999999.999878 10000000000000000.000000 287.000000 0.000230 152798789722.894257 0.001604
215400000000.000427 10000000000000000.000000 287.000000 0.000230 311114410018.380615 0.136706
316200000000.000610 10000000000000000.000000 287.000000 0.000230 491494261805.777832 0.197722
464200000000.000854 10000000000000000.000000 287.000000 0.000230 766398380258.761353 0.256699
681299999999.999756 10000000000000000.000000 287.000000 0.000230 862101217402.765381 0.055655
1000000000000.000000 10000000000000000.000000 287.000000 0.000230 1457992453596.707031 0.143867
1467999999999.998779 10000000000000000.000000 287.000000 0.000230 2058846797373.307861 0.115505
2154000000000.004395 10000000000000000.000000 287.000000 0.000230 2314151404769.867676 0.005145
3162000000000.005859 10000000000000000.000000 287.000000 0.000230 4094780853555.589355 0.067200
4642000000000.007812 10000000000000000.000000 287.000000 0.000230 5230381348737.713867 0.014259
6812999999999.998047 10000000000000000.000000 287.000000 0.000230 11941063465327.900391 0.323240
10000000000000.000000 10000000000000000.000000 287.000000 0.000230 13757965621566.097656 0.102648
14679999999999.988281 10000000000000000.000000 287.000000 0.000230 28542505252300.042969 0.458633
21540000000000.042969 10000000000000000.000000 287.000000 0.000230 38670160885930.835938 0.352291
31620000000000.058594 10000000000000000.000000 287.000000 0.000230 56236950486313.093750 0.340788
46420000000000.085938 10000000000000000.000000 287.000000 0.000230 64786505692740.437500 0.112167
68129999999999.976562 10000000000000000.000000 287.000000 0.000230 49524936521511.406250 0.102589
100000000000000.000000 10000000000000000.000000 287.000000 0.000230 49567204924810.007812 0.513135
10000000000.000000 10000000000000000.000000 292.000000 0.000230 10154745469.835121 0.000236
14679999999.999989 10000000000000000.000000 292.000000 0.000230 13923237520.111536 0.002802
21540000000.000042 10000000000000000.000000 292.000000 0.000230 21250296478.594288 0.000183
31620000000.000057 10000000000000000.000000 292.000000 0.000230 28812456578.467133 0.008652
46420000000.000084 10000000000000000.000000 292.000000 0.000230 45595073053.778687 0.000322
68129999999.999977 10000000000000000.000000 292.000000 0.000230 67436882028.515549 0.000105
100000000000.000000 10000000000000000.000000 292.000000 0.000230 100001510184.482071 0.000000
