Ytrue Nb T d Ypred RSE
464200000000.000854 1360000000000001.000000 295.000000 0.000380 725679499031.230469 0.202967
681299999999.999756 1360000000000001.000000 295.000000 0.000380 1035598902410.694702 0.177914
1000000000000.000000 1360000000000001.000000 295.000000 0.000380 1485602975136.578857 0.158730
1467999999999.998779 1360000000000001.000000 295.000000 0.000380 2161386696168.296387 0.151528
2154000000000.004395 1360000000000001.000000 295.000000 0.000380 3183668105436.265137 0.154604
3162000000000.005859 1360000000000001.000000 295.000000 0.000380 4653824411681.539062 0.151239
4642000000000.007812 1360000000000001.000000 295.000000 0.000380 7963659542707.359375 0.298464
6812999999999.998047 1360000000000001.000000 295.000000 0.000380 12188688349846.482422 0.347995
10000000000000.000000 1360000000000001.000000 295.000000 0.000380 20363809605730.664062 0.527448
14679999999999.988281 1360000000000001.000000 295.000000 0.000380 34554874030639.558594 0.778706
21540000000000.042969 1360000000000001.000000 295.000000 0.000380 68597236571557.398438 1.498651
31620000000000.058594 1360000000000001.000000 295.000000 0.000380 76966480142554.359375 0.844936
46420000000000.085938 1360000000000001.000000 295.000000 0.000380 83460378414789.890625 0.354132
68129999999999.976562 1360000000000001.000000 295.000000 0.000380 92690562404360.937500 0.095522
100000000000000.000000 1360000000000001.000000 295.000000 0.000380 76245390315610.078125 0.074009
10000000000.000000 1360000000000001.000000 300.000000 0.000380 12861353012.846962 0.063658
14679999999.999989 1360000000000001.000000 300.000000 0.000380 18415019542.082245 0.051604
21540000000.000042 1360000000000001.000000 300.000000 0.000380 26231750129.500267 0.038958
31620000000.000057 1360000000000001.000000 300.000000 0.000380 38739025646.638969 0.041374
46420000000.000084 1360000000000001.000000 300.000000 0.000380 54537045469.533943 0.026026
68129999999.999977 1360000000000001.000000 300.000000 0.000380 88746379231.147476 0.070297
100000000000.000000 1360000000000001.000000 300.000000 0.000380 132288381104.189972 0.078808
146799999999.999878 1360000000000001.000000 300.000000 0.000380 205889114325.998047 0.115520
215400000000.000427 1360000000000001.000000 300.000000 0.000380 307686080154.727234 0.128505
316200000000.000610 1360000000000001.000000 300.000000 0.000380 470171937365.335449 0.159465
464200000000.000854 1360000000000001.000000 300.000000 0.000380 703139895307.509399 0.174916
681299999999.999756 1360000000000001.000000 300.000000 0.000380 1001707682788.815552 0.150427
1000000000000.000000 1360000000000001.000000 300.000000 0.000380 1464245083145.163574 0.147191
1467999999999.998779 1360000000000001.000000 300.000000 0.000380 2146681423340.136719 0.146163
2154000000000.004395 1360000000000001.000000 300.000000 0.000380 3045530956356.000000 0.121161
3162000000000.005859 1360000000000001.000000 300.000000 0.000380 4240643471193.314941 0.086769
4642000000000.007812 1360000000000001.000000 300.000000 0.000380 6134615750165.447266 0.078235
6812999999999.998047 1360000000000001.000000 300.000000 0.000380 10807231556513.416016 0.216677
10000000000000.000000 1360000000000001.000000 300.000000 0.000380 15123617731760.556641 0.173579
14679999999999.988281 1360000000000001.000000 300.000000 0.000380 25591283147029.804688 0.316908
21540000000000.042969 1360000000000001.000000 300.000000 0.000380 59389862197931.164062 1.119878
31620000000000.058594 1360000000000001.000000 300.000000 0.000380 69717130974905.640625 0.658390
46420000000000.085938 1360000000000001.000000 300.000000 0.000380 79908706256530.218750 0.302341
68129999999999.976562 1360000000000001.000000 300.000000 0.000380 83887660372325.390625 0.043446
100000000000000.000000 1360000000000001.000000 300.000000 0.000380 81420698611781.765625 0.042396
10000000000.000000 1360000000000001.000000 305.000000 0.000380 12676280257.055115 0.056503
14679999999.999989 1360000000000001.000000 305.000000 0.000380 18042024009.032253 0.042677
21540000000.000042 1360000000000001.000000 305.000000 0.000380 26298998170.732689 0.039980
31620000000.000057 1360000000000001.000000 305.000000 0.000380 39675646700.753098 0.051727
46420000000.000084 1360000000000001.000000 305.000000 0.000380 55238998506.652664 0.030331
68129999999.999977 1360000000000001.000000 305.000000 0.000380 89277867941.433167 0.073528
100000000000.000000 1360000000000001.000000 305.000000 0.000380 134335477075.542191 0.087760
146799999999.999878 1360000000000001.000000 305.000000 0.000380 208893115662.783478 0.125729
215400000000.000427 1360000000000001.000000 305.000000 0.000380 313781649912.765930 0.143204
316200000000.000610 1360000000000001.000000 305.000000 0.000380 455179058887.314392 0.134201
464200000000.000854 1360000000000001.000000 305.000000 0.000380 683045334665.470093 0.151050
681299999999.999756 1360000000000001.000000 305.000000 0.000380 1001707682788.815552 0.150427
1000000000000.000000 1360000000000001.000000 305.000000 0.000380 1489409736995.458740 0.160817
1467999999999.998779 1360000000000001.000000 305.000000 0.000380 2146681423340.136719 0.146163
2154000000000.004395 1360000000000001.000000 305.000000 0.000380 2966065669435.847656 0.103218
3162000000000.005859 1360000000000001.000000 305.000000 0.000380 4532427709469.804688 0.131045
4642000000000.007812 1360000000000001.000000 305.000000 0.000380 6478658056041.494141 0.112167
6812999999999.998047 1360000000000001.000000 305.000000 0.000380 10146114231212.515625 0.160717
10000000000000.000000 1360000000000001.000000 305.000000 0.000380 14970314147721.701172 0.165020
14679999999999.988281 1360000000000001.000000 305.000000 0.000380 27142362873573.148438 0.389787
21540000000000.042969 1360000000000001.000000 305.000000 0.000380 47906310837385.085938 0.673690
31620000000000.058594 1360000000000001.000000 305.000000 0.000380 84104099454813.375000 1.035801
46420000000000.085938 1360000000000001.000000 305.000000 0.000380 89582232961994.078125 0.448003
68129999999999.976562 1360000000000001.000000 305.000000 0.000380 83317213201462.343750 0.040633
100000000000000.000000 1360000000000001.000000 305.000000 0.000380 86211061594076.937500 0.022055
10000000000.000000 1360000000000001.000000 310.000000 0.000380 12579443807.812769 0.052892
14679999999.999989 1360000000000001.000000 310.000000 0.000380 18026619881.247524 0.042323
21540000000.000042 1360000000000001.000000 310.000000 0.000380 27072871017.958996 0.052495
31620000000.000057 1360000000000001.000000 310.000000 0.000380 40289713015.259338 0.059000
46420000000.000084 1360000000000001.000000 310.000000 0.000380 54490517471.972687 0.025750
68129999999.999977 1360000000000001.000000 310.000000 0.000380 90119170977.325897 0.078752
100000000000.000000 1360000000000001.000000 310.000000 0.000380 134335865223.866089 0.087761
146799999999.999878 1360000000000001.000000 310.000000 0.000380 210501596406.396454 0.131316
215400000000.000427 1360000000000001.000000 310.000000 0.000380 315391819422.615356 0.147175
316200000000.000610 1360000000000001.000000 310.000000 0.000380 464593348079.812134 0.149897
464200000000.000854 1360000000000001.000000 310.000000 0.000380 706747021629.543335 0.179318
681299999999.999756 1360000000000001.000000 310.000000 0.000380 1011156159770.364868 0.157940
1000000000000.000000 1360000000000001.000000 310.000000 0.000380 1517563367069.763672 0.176514
1467999999999.998779 1360000000000001.000000 310.000000 0.000380 2128489796867.305176 0.139616
2154000000000.004395 1360000000000001.000000 310.000000 0.000380 3042921479851.758301 0.120556
3162000000000.005859 1360000000000001.000000 310.000000 0.000380 4251532986271.041504 0.088303
4642000000000.007812 1360000000000001.000000 310.000000 0.000380 6484180593247.858398 0.112747
6812999999999.998047 1360000000000001.000000 310.000000 0.000380 10232958991811.861328 0.167765
10000000000000.000000 1360000000000001.000000 310.000000 0.000380 15111326399314.515625 0.172888
14679999999999.988281 1360000000000001.000000 310.000000 0.000380 27073011156920.878906 0.386448
21540000000000.042969 1360000000000001.000000 310.000000 0.000380 41405145232158.179688 0.442470
31620000000000.058594 1360000000000001.000000 310.000000 0.000380 69776262066626.351562 0.659876
46420000000000.085938 1360000000000001.000000 310.000000 0.000380 88517900246234.171875 0.431305
68129999999999.976562 1360000000000001.000000 310.000000 0.000380 83746104081891.234375 0.042741
100000000000000.000000 1360000000000001.000000 310.000000 0.000380 83890386221598.843750 0.030936
10000000000.000000 1360000000000001.000000 315.000000 0.000380 12515257842.577482 0.050550
14679999999.999989 1360000000000001.000000 315.000000 0.000380 18667440710.513462 0.058020
21540000000.000042 1360000000000001.000000 315.000000 0.000380 27119103910.428963 0.053285
31620000000.000057 1360000000000001.000000 315.000000 0.000380 40221021171.706131 0.058168
46420000000.000084 1360000000000001.000000 315.000000 0.000380 55950010823.747253 0.034969
68129999999.999977 1360000000000001.000000 315.000000 0.000380 90119170977.325897 0.078752
100000000000.000000 1360000000000001.000000 315.000000 0.000380 124620533231.296707 0.048641
146799999999.999878 1360000000000001.000000 315.000000 0.000380 211220682622.539642 0.133841
215400000000.000427 1360000000000001.000000 315.000000 0.000380 314854180275.820129 0.145845
316200000000.000610 1360000000000001.000000 315.000000 0.000380 465387594094.410461 0.151248
464200000000.000854 1360000000000001.000000 315.000000 0.000380 692429871089.555176 0.162056
681299999999.999756 1360000000000001.000000 315.000000 0.000380 998310726053.614258 0.147756
1000000000000.000000 1360000000000001.000000 315.000000 0.000380 1480476701843.208984 0.155935
1467999999999.998779 1360000000000001.000000 315.000000 0.000380 2048418403465.503418 0.112031
2154000000000.004395 1360000000000001.000000 315.000000 0.000380 2938394266700.717773 0.097210
3162000000000.005859 1360000000000001.000000 315.000000 0.000380 4467166716168.227539 0.120597
4642000000000.007812 1360000000000001.000000 315.000000 0.000380 6692077287867.819336 0.135293
6812999999999.998047 1360000000000001.000000 315.000000 0.000380 10051305627831.857422 0.153135
10000000000000.000000 1360000000000001.000000 315.000000 0.000380 14629948059627.416016 0.146524
14679999999999.988281 1360000000000001.000000 315.000000 0.000380 23160106932932.671875 0.211513
21540000000000.042969 1360000000000001.000000 315.000000 0.000380 40427614509740.453125 0.409666
31620000000000.058594 1360000000000001.000000 315.000000 0.000380 67551559113072.125000 0.604442
46420000000000.085938 1360000000000001.000000 315.000000 0.000380 99999999999998.765625 0.618444
68129999999999.976562 1360000000000001.000000 315.000000 0.000380 84897464780121.921875 0.048607
100000000000000.000000 1360000000000001.000000 315.000000 0.000380 86137223597692.437500 0.022311
10000000000.000000 1360000000000001.000000 320.000000 0.000380 12525913504.096048 0.050936
14679999999.999989 1360000000000001.000000 320.000000 0.000380 18891541413.758747 0.063957
21540000000.000042 1360000000000001.000000 320.000000 0.000380 27235022412.488605 0.055286
31620000000.000057 1360000000000001.000000 320.000000 0.000380 40358499455.203018 0.059838
46420000000.000084 1360000000000001.000000 320.000000 0.000380 55144856998.500565 0.029738
68129999999.999977 1360000000000001.000000 320.000000 0.000380 83105995086.075363 0.039611
100000000000.000000 1360000000000001.000000 320.000000 0.000380 124408083687.993195 0.047887
146799999999.999878 1360000000000001.000000 320.000000 0.000380 210861257058.325287 0.132577
215400000000.000427 1360000000000001.000000 320.000000 0.000380 320819942739.461243 0.160819
316200000000.000610 1360000000000001.000000 320.000000 0.000380 464991479445.285339 0.150574
464200000000.000854 1360000000000001.000000 320.000000 0.000380 712801490890.371460 0.186781
681299999999.999756 1360000000000001.000000 320.000000 0.000380 1030330247824.085815 0.173545
1000000000000.000000 1360000000000001.000000 320.000000 0.000380 1467858249951.255615 0.149123
1467999999999.998779 1360000000000001.000000 320.000000 0.000380 2041465269875.572021 0.109735
2154000000000.004395 1360000000000001.000000 320.000000 0.000380 2968631551327.018066 0.103782
3162000000000.005859 1360000000000001.000000 320.000000 0.000380 4501589735188.512695 0.126071
4642000000000.007812 1360000000000001.000000 320.000000 0.000380 6607007425558.322266 0.125898
6812999999999.998047 1360000000000001.000000 320.000000 0.000380 9881345082455.738281 0.139847
10000000000000.000000 1360000000000001.000000 320.000000 0.000380 14443913385392.064453 0.136724
14679999999999.988281 1360000000000001.000000 320.000000 0.000380 21212356715124.128906 0.137033
21540000000000.042969 1360000000000001.000000 320.000000 0.000380 34969168653000.632812 0.239424
31620000000000.058594 1360000000000001.000000 320.000000 0.000380 59898816124866.585938 0.422223
46420000000000.085938 1360000000000001.000000 320.000000 0.000380 96893908563371.937500 0.566412
68129999999999.976562 1360000000000001.000000 320.000000 0.000380 84753193213963.484375 0.047856
100000000000000.000000 1360000000000001.000000 320.000000 0.000380 79365679202426.328125 0.053647
10000000000.000000 1360000000000001.000000 325.000000 0.000380 12719584486.212273 0.058148
14679999999.999989 1360000000000001.000000 325.000000 0.000380 18619809010.641582 0.056787
21540000000.000042 1360000000000001.000000 325.000000 0.000380 26980687172.759312 0.050934
31620000000.000057 1360000000000001.000000 325.000000 0.000380 39981498190.721596 0.055303
46420000000.000084 1360000000000001.000000 325.000000 0.000380 56045529080.571747 0.035613
68129999999.999977 1360000000000001.000000 325.000000 0.000380 82893625245.340088 0.038595
100000000000.000000 1360000000000001.000000 325.000000 0.000380 124620533231.296707 0.048641
146799999999.999878 1360000000000001.000000 325.000000 0.000380 209250448918.851440 0.126963
215400000000.000427 1360000000000001.000000 325.000000 0.000380 320273228101.187744 0.159427
316200000000.000610 1360000000000001.000000 325.000000 0.000380 456735343863.154968 0.136755
464200000000.000854 1360000000000001.000000 325.000000 0.000380 668642624729.048462 0.134662
681299999999.999756 1360000000000001.000000 325.000000 0.000380 1046266758272.058228 0.186864
1000000000000.000000 1360000000000001.000000 325.000000 0.000380 1387516422871.819092 0.108229
1467999999999.998779 1360000000000001.000000 325.000000 0.000380 2043224324180.124268 0.110314
2154000000000.004395 1360000000000001.000000 325.000000 0.000380 2968624116698.452148 0.103780
3162000000000.005859 1360000000000001.000000 325.000000 0.000380 4255129044569.795898 0.088811
4642000000000.007812 1360000000000001.000000 325.000000 0.000380 6272147208643.201172 0.091271
6812999999999.998047 1360000000000001.000000 325.000000 0.000380 9476945572737.214844 0.109912
10000000000000.000000 1360000000000001.000000 325.000000 0.000380 14321239151615.791016 0.130388
14679999999999.988281 1360000000000001.000000 325.000000 0.000380 21302803537808.554688 0.140256
21540000000000.042969 1360000000000001.000000 325.000000 0.000380 33423188212080.988281 0.196143
31620000000000.058594 1360000000000001.000000 325.000000 0.000380 47177948003988.984375 0.162257
46420000000000.085938 1360000000000001.000000 325.000000 0.000380 79433161637045.484375 0.295575
68129999999999.976562 1360000000000001.000000 325.000000 0.000380 84177072811346.750000 0.044901
100000000000000.000000 1360000000000001.000000 325.000000 0.000380 78691728133673.406250 0.057699
10000000000.000000 1360000000000001.000000 330.000000 0.000380 11144255123.180166 0.011749
14679999999.999989 1360000000000001.000000 330.000000 0.000380 16896194161.195932 0.019802
21540000000.000042 1360000000000001.000000 330.000000 0.000380 24480384839.455906 0.016396
31620000000.000057 1360000000000001.000000 330.000000 0.000380 36524375451.849052 0.020827
46420000000.000084 1360000000000001.000000 330.000000 0.000380 56045510599.376068 0.035612
68129999999.999977 1360000000000001.000000 330.000000 0.000380 81700612889.724945 0.033085
100000000000.000000 1360000000000001.000000 330.000000 0.000380 116796313046.618912 0.024155
146799999999.999878 1360000000000001.000000 330.000000 0.000380 178581886187.903687 0.038530
215400000000.000427 1360000000000001.000000 330.000000 0.000380 272118597467.000122 0.054884
316200000000.000610 1360000000000001.000000 330.000000 0.000380 409832550949.545532 0.067653
464200000000.000854 1360000000000001.000000 330.000000 0.000380 636376231236.712402 0.100352
681299999999.999756 1360000000000001.000000 330.000000 0.000380 870234050341.014526 0.060207
1000000000000.000000 1360000000000001.000000 330.000000 0.000380 1198232091430.500000 0.032795
1467999999999.998779 1360000000000001.000000 330.000000 0.000380 1736278947817.574219 0.028238
2154000000000.004395 1360000000000001.000000 330.000000 0.000380 2770487833552.479492 0.063686
3162000000000.005859 1360000000000001.000000 330.000000 0.000380 4094863101785.559570 0.067210
4642000000000.007812 1360000000000001.000000 330.000000 0.000380 5798843939006.989258 0.049717
6812999999999.998047 1360000000000001.000000 330.000000 0.000380 8219018964609.574219 0.035304
10000000000000.000000 1360000000000001.000000 330.000000 0.000380 13016339263244.958984 0.069899
14679999999999.988281 1360000000000001.000000 330.000000 0.000380 21595810419664.140625 0.150866
21540000000000.042969 1360000000000001.000000 330.000000 0.000380 30742927863706.738281 0.127897
31620000000000.058594 1360000000000001.000000 330.000000 0.000380 46657960964868.781250 0.153282
46420000000000.085938 1360000000000001.000000 330.000000 0.000380 73189333156208.734375 0.210922
68129999999999.976562 1360000000000001.000000 330.000000 0.000380 99150842458654.984375 0.142453
100000000000000.000000 1360000000000001.000000 330.000000 0.000380 86504549138891.468750 0.021054
10000000000.000000 1360000000000001.000000 335.000000 0.000380 12313940366.021511 0.043482
14679999999.999989 1360000000000001.000000 335.000000 0.000380 16710139324.638109 0.016801
21540000000.000042 1360000000000001.000000 335.000000 0.000380 24901633941.206543 0.021068
31620000000.000057 1360000000000001.000000 335.000000 0.000380 36963268488.663918 0.024428
46420000000.000084 1360000000000001.000000 335.000000 0.000380 56525419133.932617 0.038919
68129999999.999977 1360000000000001.000000 335.000000 0.000380 85477999331.231873 0.051678
100000000000.000000 1360000000000001.000000 335.000000 0.000380 124301338346.115372 0.047510
146799999999.999878 1360000000000001.000000 335.000000 0.000380 168960599476.814178 0.019799
215400000000.000427 1360000000000001.000000 335.000000 0.000380 243138802240.846344 0.014692
316200000000.000610 1360000000000001.000000 335.000000 0.000380 381162147138.622009 0.035015
464200000000.000854 1360000000000001.000000 335.000000 0.000380 596955224275.536499 0.063600
681299999999.999756 1360000000000001.000000 335.000000 0.000380 741319602737.822266 0.007133
1000000000000.000000 1360000000000001.000000 335.000000 0.000380 1111584668692.131592 0.011201
1467999999999.998779 1360000000000001.000000 335.000000 0.000380 1613586091677.837646 0.008948
2154000000000.004395 1360000000000001.000000 335.000000 0.000380 2404697330212.027344 0.012134
3162000000000.005859 1360000000000001.000000 335.000000 0.000380 3200024392522.385254 0.000143
4642000000000.007812 1360000000000001.000000 335.000000 0.000380 5111370370552.361328 0.009285
6812999999999.998047 1360000000000001.000000 335.000000 0.000380 8303540736489.404297 0.039272
10000000000000.000000 1360000000000001.000000 335.000000 0.000380 13195196496418.736328 0.077371
14679999999999.988281 1360000000000001.000000 335.000000 0.000380 19446243393258.789062 0.079578
21540000000000.042969 1360000000000001.000000 335.000000 0.000380 31271517400147.589844 0.140594
31620000000000.058594 1360000000000001.000000 335.000000 0.000380 43616988045188.726562 0.104358
46420000000000.085938 1360000000000001.000000 335.000000 0.000380 67206801209549.671875 0.138502
68129999999999.976562 1360000000000001.000000 335.000000 0.000380 99404829799453.125000 0.144426
100000000000000.000000 1360000000000001.000000 335.000000 0.000380 96728843137663.796875 0.001106
10000000000.000000 1360000000000001.000000 340.000000 0.000380 12292934926.874367 0.042769
14679999999.999989 1360000000000001.000000 340.000000 0.000380 16881871676.558910 0.019563
21540000000.000042 1360000000000001.000000 340.000000 0.000380 25330171467.424984 0.026329
31620000000.000057 1360000000000001.000000 340.000000 0.000380 36524349825.208824 0.020827
46420000000.000084 1360000000000001.000000 340.000000 0.000380 55191927701.852890 0.030034
68129999999.999977 1360000000000001.000000 340.000000 0.000380 78423860871.789963 0.019832
100000000000.000000 1360000000000001.000000 340.000000 0.000380 113941950091.939575 0.017059
146799999999.999878 1360000000000001.000000 340.000000 0.000380 160951702132.209076 0.008476
215400000000.000427 1360000000000001.000000 340.000000 0.000380 236389597119.353882 0.008652
316200000000.000610 1360000000000001.000000 340.000000 0.000380 360598836357.946350 0.017288
464200000000.000854 1360000000000001.000000 340.000000 0.000380 555222211736.613525 0.032146
681299999999.999756 1360000000000001.000000 340.000000 0.000380 715235874186.818848 0.002363
1000000000000.000000 1360000000000001.000000 340.000000 0.000380 1052520516980.149536 0.002621
1467999999999.998779 1360000000000001.000000 340.000000 0.000380 1444343385012.852295 0.000264
2154000000000.004395 1360000000000001.000000 340.000000 0.000380 1957965743912.744629 0.009112
3162000000000.005859 1360000000000001.000000 340.000000 0.000380 2981266383146.058105 0.003465
4642000000000.007812 1360000000000001.000000 340.000000 0.000380 4414027031299.801758 0.002536
6812999999999.998047 1360000000000001.000000 340.000000 0.000380 7195227692544.728516 0.002980
10000000000000.000000 1360000000000001.000000 340.000000 0.000380 10259324455230.472656 0.000655
14679999999999.988281 1360000000000001.000000 340.000000 0.000380 16385959189147.285156 0.012099
21540000000000.042969 1360000000000001.000000 340.000000 0.000380 25330356957395.460938 0.026331
31620000000000.058594 1360000000000001.000000 340.000000 0.000380 33394526450477.714844 0.002982
46420000000000.085938 1360000000000001.000000 340.000000 0.000380 51201470007112.554688 0.009619
68129999999999.976562 1360000000000001.000000 340.000000 0.000380 84535646910386.875000 0.046731
100000000000000.000000 1360000000000001.000000 340.000000 0.000380 99999999999998.765625 0.000000
10000000000.000000 80000000000000032.000000 290.000000 0.000180 10137423241.394747 0.000186
14679999999.999989 80000000000000032.000000 290.000000 0.000180 13711456003.197653 0.004660
21540000000.000042 80000000000000032.000000 290.000000 0.000180 20327503325.418877 0.003358
31620000000.000057 80000000000000032.000000 290.000000 0.000180 30170708264.534775 0.002202
46420000000.000084 80000000000000032.000000 290.000000 0.000180 44405501620.918694 0.001969
68129999999.999977 80000000000000032.000000 290.000000 0.000180 60001807107.730064 0.016162
100000000000.000000 80000000000000032.000000 290.000000 0.000180 80113672565.270035 0.049363
146799999999.999878 80000000000000032.000000 290.000000 0.000180 109557913083.874466 0.086238
215400000000.000427 80000000000000032.000000 290.000000 0.000180 159314725341.964600 0.091663
316200000000.000610 80000000000000032.000000 290.000000 0.000180 282526297655.498474 0.012693
464200000000.000854 80000000000000032.000000 290.000000 0.000180 462203969408.399109 0.000019
681299999999.999756 80000000000000032.000000 290.000000 0.000180 599516892510.764404 0.016375
1000000000000.000000 80000000000000032.000000 290.000000 0.000180 833193486051.869019 0.033395
1467999999999.998779 80000000000000032.000000 290.000000 0.000180 1150163635666.994873 0.059830
2154000000000.004395 80000000000000032.000000 290.000000 0.000180 1551601544062.233154 0.108578
3162000000000.005859 80000000000000032.000000 290.000000 0.000180 2234479380116.624512 0.121761
4642000000000.007812 80000000000000032.000000 290.000000 0.000180 3322410423998.878906 0.112907
6812999999999.998047 80000000000000032.000000 290.000000 0.000180 4618284360298.000000 0.153087
10000000000000.000000 80000000000000032.000000 290.000000 0.000180 6772460881411.049805 0.153814
14679999999999.988281 80000000000000032.000000 290.000000 0.000180 9722514021650.867188 0.172194
21540000000000.042969 80000000000000032.000000 290.000000 0.000180 14054853001019.439453 0.185067
31620000000000.058594 80000000000000032.000000 290.000000 0.000180 18026485674507.160156 0.324183
46420000000000.085938 80000000000000032.000000 290.000000 0.000180 23318725001923.449219 0.493017
68129999999999.976562 80000000000000032.000000 290.000000 0.000180 35389441332320.632812 0.444590
100000000000000.000000 80000000000000032.000000 290.000000 0.000180 42623686824926.906250 0.772350
10000000000.000000 80000000000000032.000000 295.000000 0.000180 10347134486.000755 0.001165
14679999999.999989 80000000000000032.000000 295.000000 0.000180 13888074164.072386 0.003076
21540000000.000042 80000000000000032.000000 295.000000 0.000180 21139988105.738979 0.000351
31620000000.000057 80000000000000032.000000 295.000000 0.000180 28616472562.572598 0.009970
46420000000.000084 80000000000000032.000000 295.000000 0.000180 40152559462.335159 0.021075
68129999999.999977 80000000000000032.000000 295.000000 0.000180 56718506519.429680 0.033699
100000000000.000000 80000000000000032.000000 295.000000 0.000180 80456008576.839981 0.047475
146799999999.999878 80000000000000032.000000 295.000000 0.000180 125581054736.145187 0.024423
215400000000.000427 80000000000000032.000000 295.000000 0.000180 206066804817.723541 0.001962
316200000000.000610 80000000000000032.000000 295.000000 0.000180 307685802723.936096 0.000745
464200000000.000854 80000000000000032.000000 295.000000 0.000180 496120107796.653198 0.004424
681299999999.999756 80000000000000032.000000 295.000000 0.000180 633141553231.657593 0.005377
1000000000000.000000 80000000000000032.000000 295.000000 0.000180 919046488284.116455 0.007131
1467999999999.998779 80000000000000032.000000 295.000000 0.000180 1156058487526.350830 0.057338
2154000000000.004395 80000000000000032.000000 295.000000 0.000180 1647015096874.741699 0.072451
3162000000000.005859 80000000000000032.000000 295.000000 0.000180 2343813588565.676758 0.090327
4642000000000.007812 80000000000000032.000000 295.000000 0.000180 3541928640775.295410 0.073603
6812999999999.998047 80000000000000032.000000 295.000000 0.000180 5509805750582.456055 0.045242
10000000000000.000000 80000000000000032.000000 295.000000 0.000180 7306465621845.769531 0.099297
14679999999999.988281 80000000000000032.000000 295.000000 0.000180 10077131404003.748047 0.143217
21540000000000.042969 80000000000000032.000000 295.000000 0.000180 14530331390770.474609 0.156991
31620000000000.058594 80000000000000032.000000 295.000000 0.000180 21104099943225.039062 0.165716
46420000000000.085938 80000000000000032.000000 295.000000 0.000180 24189753952835.312500 0.440101
68129999999999.976562 80000000000000032.000000 295.000000 0.000180 33508961762591.683594 0.525026
100000000000000.000000 80000000000000032.000000 295.000000 0.000180 49107116687325.007812 0.527436
10000000000.000000 80000000000000032.000000 300.000000 0.000180 10008534771.827652 0.000001
14679999999.999989 80000000000000032.000000 300.000000 0.000180 13606639799.392305 0.005768
21540000000.000042 80000000000000032.000000 300.000000 0.000180 18508841614.978504 0.023046
31620000000.000057 80000000000000032.000000 300.000000 0.000180 27398172779.094311 0.020574
46420000000.000084 80000000000000032.000000 300.000000 0.000180 42225531944.741684 0.008976
68129999999.999977 80000000000000032.000000 300.000000 0.000180 60825964666.234642 0.012874
100000000000.000000 80000000000000032.000000 300.000000 0.000180 84607673386.077423 0.028003
