V T I Ite Ipat eIpat
4.5	125	19.08961
4.5	130	20.7403
4.5	135	25.12817
4.5	140	26.21917
4.5	145	26.36342
4.5	150	26.92342
4.5	155	26.59765
4.5	160	24.77289
4.5	165	24.58933
4.5	170	26.98649
4.5	175	32.26182
4.5	180	33.29642
4.5	185	32.32423
4.5	190	33.1934
4.5	195	37.54004
4.5	200	37.09015
4.5	205	29.93978
4.5	210	22.94705
4.5	215	16.54107
4.5	220	13.74025
4.5	225	10.87606
4.5	230	8.29346
4.5	235	4.61463
4.5	240	2.39407
4.5	245	2.32829
4.5	250	4.09298
4.5	255	7.30284
4.5	260	10.61896
4.5	265	11.74221
4.5	270	12.36672
4.5	275	12.31319
4.5	280	11.55664
4.5	285	11.74267
4.5	290	13.22145
4.5	295	13.50124
4.5	300	13.08054
4.5	305	12.79423
4.5	310	12.47187
4.5	315	12.77762
4.5	320	14.29493
4.5	325	15.3952
4.5	330	17.55875
4.4	125	22.05082
4.4	130	22.5551
4.4	135	24.57463
4.4	140	25.424
4.4	145	25.89507
4.4	150	25.8201
4.4	155	25.11257
4.4	160	24.9116
4.4	165	25.16998
4.4	170	27.54192
4.4	175	33.37632
4.4	180	34.49349
4.4	185	33.23416
4.4	190	32.89375
4.4	195	32.74821
4.4	200	31.99161
4.4	205	29.2017
4.4	210	23.25161
4.4	215	16.78212
4.4	220	13.82708
4.4	225	11.13348
4.4	230	9.03601
4.4	235	6.31312
4.4	240	4.27263
4.4	245	3.78255
4.4	250	4.23868
4.4	255	6.86462
4.4	260	10.37643
4.4	265	11.79727
4.4	270	12.52294
4.4	275	12.46916
4.4	280	11.66958
4.4	285	11.85865
4.4	290	13.39229
4.4	295	13.64743
4.4	300	13.0921
4.4	305	12.81812
4.4	310	12.46964
4.4	315	12.79417
4.4	320	14.43831
4.4	325	15.57929
4.4	330	17.62598
4.3	125	0
4.3	130	20.67757
4.3	135	25.03859
4.3	140	26.22444
4.3	145	26.52568
4.3	150	27.69519
4.3	155	27.67086
4.3	160	26.40689
4.3	165	26.15807
4.3	170	27.9359
4.3	175	33.75799
4.3	180	34.97202
4.3	185	33.92458
4.3	190	33.59343
4.3	195	33.49888
4.3	200	32.79151
4.3	205	29.79353
4.3	210	23.63317
4.3	215	16.61349
4.3	220	13.62778
4.3	225	11.14974
4.3	230	9.39571
4.3	235	7.5927
4.3	240	5.59832
4.3	245	5.03938
4.3	250	5.34909
4.3	255	7.34992
4.3	260	10.48581
4.3	265	11.99437
4.3	270	12.54563
4.3	275	12.44204
4.3	280	11.6808
4.3	285	11.89702
4.3	290	13.49773
4.3	295	13.77324
4.3	300	13.23512
4.3	305	12.96216
4.3	310	12.53265
4.3	315	12.84749
4.3	320	14.53565
4.3	325	15.67363
4.3	330	17.72504
4.2	125	0
4.2	130	20.22683
4.2	135	23.44288
4.2	140	26.19933
4.2	145	28.43272
4.2	150	29.11463
4.2	155	28.64466
4.2	160	26.59711
4.2	165	26.56284
4.2	170	29.74591
4.2	175	35.16399
4.2	180	36.02598
4.2	185	34.42779
4.2	190	33.91182
4.2	195	33.68712
4.2	200	32.89527
4.2	205	29.88793
4.2	210	23.56112
4.2	215	16.8184
4.2	220	13.86828
4.2	225	11.18155
4.2	230	9.6161
4.2	235	8.30112
4.2	240	6.34404
4.2	245	5.95568
4.2	250	6.5006
4.2	255	8.07094
4.2	260	10.44058
4.2	265	11.92996
4.2	270	12.72692
4.2	275	12.67451
4.2	280	11.89403
4.2	285	12.09126
4.2	290	13.63745
4.2	295	13.89897
4.2	300	13.36622
4.2	305	13.11389
4.2	310	12.69125
4.2	315	12.98923
4.2	320	14.61592
4.2	325	15.74919
4.2	330	17.77151
4.1	125	0
4.1	130	18.66993
4.1	135	21.39322
4.1	140	24.71827
4.1	145	29.58446
4.1	150	30.61423
4.1	155	29.46722
4.1	160	26.72228
4.1	165	26.49336
4.1	170	29.5527
4.1	175	35.14173
4.1	180	36.17275
4.1	185	35.03336
4.1	190	34.73988
4.1	195	34.73217
4.1	200	34.11488
4.1	205	30.64249
4.1	210	24.05301
4.1	215	17.13646
4.1	220	14.08397
4.1	225	11.39915
4.1	230	9.80682
4.1	235	8.75569
4.1	240	7.24193
4.1	245	6.59566
4.1	250	6.89541
4.1	255	8.76966
4.1	260	10.84309
4.1	265	11.93636
4.1	270	12.73642
4.1	275	12.695
4.1	280	11.86802
4.1	285	12.08074
4.1	290	13.73356
4.1	295	14.03395
4.1	300	13.54177
4.1	305	13.24806
4.1	310	12.67285
4.1	315	12.9615
4.1	320	14.69556
4.1	325	15.84841
4.1	330	17.90561
4	125	0
4	130	0
4	135	25.33817
4	140	26.03686
4	145	27.54767
4	150	29.06077
4	155	28.98909
4	160	27.47537
4	165	27.48796
4	170	30.33502
4	175	35.72431
4	180	36.78949
4	185	35.93784
4	190	35.71776
4	195	35.53937
4	200	34.23734
4	205	30.50711
4	210	23.92117
4	215	17.12356
4	220	14.20512
4	225	11.44491
4	230	9.84039
4	235	8.94599
4	240	8.22755
4	245	8.08187
4	250	8.34131
4	255	9.59247
4	260	11.15301
4	265	11.97887
4	270	12.61905
4	275	12.59851
4	280	11.97383
4	285	12.20556
4	290	13.72993
4	295	14.02457
4	300	13.61982
4	305	13.30386
4	310	12.79937
4	315	13.11659
4	320	14.85987
4	325	15.94923
4	330	17.91574
