 4.50000000000000E+0000  1.25000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.30000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.35000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.40000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.45000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.50000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.55000000000000E+0002  0.00000000000000E+0000
 4.50000000000000E+0000  1.60000000000000E+0002  9.99999999999890E-0003
 4.50000000000000E+0000  1.65000000000000E+0002  9.99999999999890E-0003
 4.50000000000000E+0000  1.70000000000000E+0002  1.16999999999987E-0002
 4.50000000000000E+0000  1.75000000000000E+0002  2.33999999999993E-0002
 4.50000000000000E+0000  1.80000000000000E+0002  5.00000000000037E-0002
 4.50000000000000E+0000  1.85000000000000E+0002  8.00000000000023E-0002
 4.50000000000000E+0000  1.90000000000000E+0002  1.15100000000000E-0001
 4.50000000000000E+0000  1.95000000000000E+0002  1.73400000000003E-0001
 4.50000000000000E+0000  2.00000000000000E+0002  2.55100000000003E-0001
 4.50000000000000E+0000  2.05000000000000E+0002  3.63399999999997E-0001
 4.50000000000000E+0000  2.10000000000000E+0002  4.98500000000001E-0001
 4.50000000000000E+0000  2.15000000000000E+0002  6.76800000000003E-0001
 4.50000000000000E+0000  2.20000000000000E+0002  8.96800000000002E-0001
 4.50000000000000E+0000  2.25000000000000E+0002  1.15850000000000E+0000
 4.50000000000000E+0000  2.30000000000000E+0002  1.46679999999999E+0000
 4.50000000000000E+0000  2.35000000000000E+0002  1.81170000000000E+0000
 4.50000000000000E+0000  2.40000000000000E+0002  2.17170000000000E+0000
 4.50000000000000E+0000  2.45000000000000E+0002  2.53150000000000E+0000
 4.50000000000000E+0000  2.50000000000000E+0002  2.85150000000000E+0000
 4.50000000000000E+0000  2.55000000000000E+0002  3.11130000000000E+0000
 4.50000000000000E+0000  2.60000000000000E+0002  3.26280000000000E+0000
 4.50000000000000E+0000  2.65000000000000E+0002  3.26960000000000E+0000
 4.50000000000000E+0000  2.70000000000000E+0002  3.14110000000001E+0000
 4.50000000000000E+0000  2.75000000000000E+0002  2.85280000000000E+0000
 4.50000000000000E+0000  2.80000000000000E+0002  2.41470000000000E+0000
 4.50000000000000E+0000  2.85000000000000E+0002  1.87810000000000E+0000
 4.50000000000000E+0000  2.90000000000000E+0002  1.27830000000000E+0000
 4.50000000000000E+0000  2.95000000000000E+0002  6.65099999999999E-0001
 4.50000000000000E+0000  3.00000000000000E+0002  8.18999999999984E-0002
 4.50000000000000E+0000  3.05000000000000E+0002 -4.36400000000001E-0001
 4.50000000000000E+0000  3.10000000000000E+0002 -8.73000000000001E-0001
 4.50000000000000E+0000  3.15000000000000E+0002 -1.21470000000000E+0000
 4.50000000000000E+0000  3.20000000000000E+0002 -1.46640000000000E+0000
 4.50000000000000E+0000  3.25000000000000E+0002 -1.63640000000000E+0000
 4.50000000000000E+0000  3.30000000000000E+0002 -1.72156626506024E+0000
 4.40000000000000E+0000  1.25000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.30000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.35000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.40000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.45000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.50000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.55000000000000E+0002  0.00000000000000E+0000
 4.40000000000000E+0000  1.60000000000000E+0002  9.99999999999890E-0003
 4.40000000000000E+0000  1.65000000000000E+0002  9.99999999999890E-0003
 4.40000000000000E+0000  1.70000000000000E+0002  1.33999999999985E-0002
 4.40000000000000E+0000  1.75000000000000E+0002  2.65999999999990E-0002
 4.40000000000000E+0000  1.80000000000000E+0002  3.68000000000052E-0002
 4.40000000000000E+0000  1.85000000000000E+0002  6.66000000000038E-0002
 4.40000000000000E+0000  1.90000000000000E+0002  9.68000000000024E-0002
 4.40000000000000E+0000  1.95000000000000E+0002  1.51700000000004E-0001
 4.40000000000000E+0000  2.00000000000000E+0002  2.25100000000001E-0001
 4.40000000000000E+0000  2.05000000000000E+0002  3.23400000000007E-0001
 4.40000000000000E+0000  2.10000000000000E+0002  4.46800000000006E-0001
 4.40000000000000E+0000  2.15000000000000E+0002  6.08500000000002E-0001
 4.40000000000000E+0000  2.20000000000000E+0002  8.16799999999999E-0001
 4.40000000000000E+0000  2.25000000000000E+0002  1.06679999999999E+0000
 4.40000000000000E+0000  2.30000000000000E+0002  1.35680000000000E+0000
 4.40000000000000E+0000  2.35000000000000E+0002  1.68509999999999E+0000
 4.40000000000000E+0000  2.40000000000000E+0002  2.04000000000000E+0000
 4.40000000000000E+0000  2.45000000000000E+0002  2.39660000000000E+0000
 4.40000000000000E+0000  2.50000000000000E+0002  2.73150000000000E+0000
 4.40000000000000E+0000  2.55000000000000E+0002  3.01130000000000E+0000
 4.40000000000000E+0000  2.60000000000000E+0002  3.17940000000000E+0000
 4.40000000000000E+0000  2.65000000000000E+0002  3.20320000000000E+0000
 4.40000000000000E+0000  2.70000000000000E+0002  3.13260000000000E+0000
 4.40000000000000E+0000  2.75000000000000E+0002  2.88450000000000E+0000
 4.40000000000000E+0000  2.80000000000000E+0002  2.47960000000000E+0000
 4.40000000000000E+0000  2.85000000000000E+0002  1.95810000000000E+0000
 4.40000000000000E+0000  2.90000000000000E+0002  1.36829999999999E+0000
 4.40000000000000E+0000  2.95000000000000E+0002  7.61699999999998E-0001
 4.40000000000000E+0000  3.00000000000000E+0002  1.71899999999999E-0001
 4.40000000000000E+0000  3.05000000000000E+0002 -3.58100000000002E-0001
 4.40000000000000E+0000  3.10000000000000E+0002 -8.11299999999999E-0001
 4.40000000000000E+0000  3.15000000000000E+0002 -1.16640000000000E+0000
 4.40000000000000E+0000  3.20000000000000E+0002 -1.43470000000000E+0000
 4.40000000000000E+0000  3.25000000000000E+0002 -1.61640000000000E+0000
