V T Ite Ipat eIteFb eIteA eIpatEt eIpatB
 4.50000000000000E+0000  2.45000000000000E+0002  4.01621531130687E-0005  2.98134079378243E-0008  1.67501768058200E+0000  7.48389032257533E-0001  1.68496946238019E+0000  7.51768274665111E-0001
 4.50000000000000E+0000  2.50000000000000E+0002  6.57716952398005E-0005  3.60071202854680E-0008  1.65782623356885E+0000  7.52917956826145E-0001  1.66974263396161E+0000  7.55598717437135E-0001
 4.50000000000000E+0000  2.55000000000000E+0002  1.05797192259308E-0004  4.31948164330039E-0008  1.64147518337601E+0000  7.57296250659763E-0001  1.65515168228459E+0000  7.59321270637635E-0001
 4.50000000000000E+0000  2.60000000000000E+0002  1.67325457023625E-0004  5.14847252747271E-0008  1.62590512380159E+0000  7.61531289454748E-0001  1.64115995771537E+0000  7.62939937240795E-0001
 4.50000000000000E+0000  2.65000000000000E+0002  2.60441071682564E-0004  6.09899296000459E-0008  1.61106206410463E+0000  7.65629979679943E-0001  1.62773340638452E+0000  7.66458562805511E-0001
 4.50000000000000E+0000  2.70000000000000E+0002  3.99294596890943E-0004  7.18278901242575E-0008  1.59689683063417E+0000  7.69598794864125E-0001  1.61484036019932E+0000  7.69880839122360E-0001
 4.50000000000000E+0000  2.75000000000000E+0002  6.03481078010941E-0004  8.41199242835095E-0008  1.58336454554628E+0000  7.73443808616229E-0001  1.60245134505967E+0000  7.73210308377483E-0001
 4.50000000000000E+0000  2.80000000000000E+0002  8.99798255750507E-0004  9.79906470501499E-0008  1.57042417133285E+0000  7.77170724710297E-0001  1.59053890573356E+0000  7.76450367684314E-0001
 4.50000000000000E+0000  2.85000000000000E+0002  1.32446445582407E-0003  1.13567381210461E-0007  1.55803811172293E+0000  7.80784904529979E-0001  1.57907744594159E+0000  7.79604273871302E-0001
 4.50000000000000E+0000  2.90000000000000E+0002  1.92588738506768E-0003  1.30979544572681E-0007  1.54617186102609E+0000  7.84291392134761E-0001  1.56804308230890E+0000  7.82675148424335E-0001
 4.50000000000000E+0000  2.95000000000000E+0002  2.76808691305096E-0003  1.50358021456876E-0007  1.53479369523123E+0000  7.87694937181362E-0001  1.55741351094241E+0000  7.85665982511918E-0001
 4.50000000000000E+0000  3.00000000000000E+0002  3.93488726723304E-0003  1.71834525579015E-0007  1.52387439920351E+0000  7.91000015908405E-0001  1.54716788550613E+0000  7.88579642031050E-0001
 4.50000000000000E+0000  3.05000000000000E+0002  5.53500680242915E-0003  1.95540961101007E-0007  1.51338702517788E+0000  7.94210850370102E-0001  1.53728670574518E+0000  7.91418872623246E-0001
 4.50000000000000E+0000  3.10000000000000E+0002  7.70818649817879E-0003  2.21608788193279E-0007  1.50330667845996E+0000  7.97331426084929E-0001  1.52775171551778E+0000  7.94186304627246E-0001
 4.50000000000000E+0000  3.15000000000000E+0002  1.06325114595160E-0002  2.50168398969183E-0007  1.49361032684257E+0000  8.00365508247841E-0001  1.51854580946472E+0000  7.96884457934705E-0001
 4.50000000000000E+0000  3.20000000000000E+0002  1.45330928118209E-0002  2.81348509114782E-0007  1.48427663074626E+0000  8.03316656639041E-0001  1.50965294754178E+0000  7.99515746729590E-0001
 4.50000000000000E+0000  3.25000000000000E+0002  1.96922903508299E-0002  3.15275569974008E-0007  1.47528579151428E+0000  8.06188239348677E-0001  1.50105807669068E+0000  8.02082484093260E-0001
 4.50000000000000E+0000  3.30000000000000E+0002  2.64616689967362E-0002  3.52073205267415E-0007  1.46661941564865E+0000  8.08983445424625E-0001  1.49274705901111E+0000  8.04586886464115E-0001
 4.40000000000000E+0000  1.25000000000000E+0002  3.71307465606648E-0015  1.01582219766847E-0011  2.74838782070907E+0000  5.63309238415637E-0001  2.42417944487088E+0000  6.14694720033721E-0001
 4.40000000000000E+0000  1.30000000000000E+0002  2.14068628600376E-0014  1.69067496922010E-0011  2.64356747160425E+0000  5.76096544262914E-0001  2.36955975306197E+0000  6.22535527550719E-0001
 4.40000000000000E+0000  1.35000000000000E+0002  1.08872486224890E-0013  2.75621831550838E-0011  2.55007948768945E+0000  5.88197783290699E-0001  2.31815709294540E+0000  6.30176247127453E-0001
 4.40000000000000E+0000  1.40000000000000E+0002  4.95009074171790E-0013  4.40345664529522E-0011  2.46623207790646E+0000  5.99664513380015E-0001  2.26977884929403E+0000  6.37612707760437E-0001
 4.40000000000000E+0000  1.45000000000000E+0002  2.03529508639376E-0012  6.89864837489900E-0011  2.39064742382889E+0000  6.10543574974867E-0001  2.22423451173735E+0000  6.44843075167247E-0001
 4.40000000000000E+0000  1.50000000000000E+0002  7.64341532820513E-0012  1.06052315134614E-0010  2.32219318454788E+0000  6.20877562921709E-0001  2.18133914566946E+0000  6.51867381858198E-0001
 4.40000000000000E+0000  1.55000000000000E+0002  2.64462450627741E-0011  1.60094996635902E-0010  2.25993096950231E+0000  6.30705254624360E-0001  2.14091562753950E+0000  6.58687138314016E-0001
 4.40000000000000E+0000  1.60000000000000E+0002  8.49490165471524E-0011  2.37499680516944E-0010  2.20307711657947E+0000  6.40061995987922E-0001  2.10279598299404E+0000  6.65305012415708E-0001
 4.40000000000000E+0000  1.65000000000000E+0002  2.55019485722966E-0010  3.46501993044960E-0010  2.15097251035760E+0000  6.48980047768071E-0001  2.06682208243101E+0000  6.71724566025848E-0001
 4.40000000000000E+0000  1.70000000000000E+0002  7.19733941809382E-0010  4.97546848718969E-0010  2.10305912174892E+0000  6.57488895483933E-0001  2.03284588370559E+0000  6.77950039237587E-0001
 4.40000000000000E+0000  1.75000000000000E+0002  1.91966579286337E-0009  7.03672112238685E-0010  2.05886160086251E+0000  6.65615526227716E-0001  2.00072936227895E+0000  6.83986174257722E-0001
 4.40000000000000E+0000  1.80000000000000E+0002  4.86132400377835E-0009  9.80909905177050E-0010  2.01797270837752E+0000  6.73384675661494E-0001  1.97034423170900E+0000  6.89838072159314E-0001
 4.40000000000000E+0000  1.85000000000000E+0002  1.17371265354301E-0008  1.34869712127899E-0009  1.98004169092839E+0000  6.80819048325898E-0001  1.94157152931503E+0000  6.95511076833352E-0001
 4.40000000000000E+0000  1.90000000000000E+0002  2.71182384415216E-0008  1.83028580921234E-0009  1.94476493486017E+0000  6.87939514156307E-0001  1.91430112092044E+0000  7.01010681407866E-0001
 4.40000000000000E+0000  1.95000000000000E+0002  6.01593545793723E-0008  2.45314354654500E-0009  1.91187839813251E+0000  6.94765283846423E-0001  1.88843116304269E+0000  7.06342453189016E-0001
 4.40000000000000E+0000  2.00000000000000E+0002  1.28526376984315E-0007  3.24933378043906E-0009  1.88115144098963E+0000  7.01314065439287E-0001  1.86386754945371E+0000  7.11511973850623E-0001
 4.40000000000000E+0000  2.05000000000000E+0002  2.65159719613755E-0007  4.25586634190666E-0009  1.85238176516526E+0000  7.07602204274965E-0001  1.84052336062165E+0000  7.16524792152430E-0001
 4.40000000000000E+0000  2.10000000000000E+0002  5.29561275718050E-0007  5.51500892357049E-0009  1.82539123778001E+0000  7.13644808189259E-0001  1.81831832842951E+0000  7.21386386939712E-0001
 4.40000000000000E+0000  2.15000000000000E+0002  1.02609319579285E-0006  7.07455120151302E-0009  1.80002242596503E+0000  7.19455859642615E-0001  1.79717832410768E+0000  7.26102138554629E-0001
 4.40000000000000E+0000  2.20000000000000E+0002  1.93285985675512E-0006  8.98801442399903E-0009  1.77613570602501E+0000  7.25048316263660E-0001  1.77703487415526E+0000  7.30677307126446E-0001
 4.40000000000000E+0000  2.25000000000000E+0002  3.54617486965216E-0006  1.13148006211733E-0008  1.75360683979844E+0000  7.30434201117540E-0001  1.75782470675139E+0000  7.35117016463257E-0001
 4.40000000000000E+0000  2.30000000000000E+0002  6.34746085099585E-0006  1.41202770452855E-0008  1.73232493305711E+0000  7.35624683854241E-0001  1.73948932956844E+0000  7.39426242497722E-0001
 4.40000000000000E+0000  2.35000000000000E+0002  1.11017610165865E-0005  1.74757929673933E-0008  1.71219070797071E+0000  7.40630153754881E-0001  1.72197463883179E+0000  7.43609805418581E-0001
 4.40000000000000E+0000  2.40000000000000E+0002  1.89999278177917E-0005  2.14586274752858E-0008  1.69311503506079E+0000  7.45460285573053E-0001  1.70523055872496E+0000  7.47672364776793E-0001
 4.40000000000000E+0000  2.45000000000000E+0002  3.18600607746537E-0005  2.61518683868947E-0008  1.67501768058200E+0000  7.50124098961853E-0001  1.68921070978893E+0000  7.51618416974998E-0001
 4.40000000000000E+0000  2.50000000000000E+0002  5.24079530758438E-0005  3.16442237704868E-0008  1.65782623356885E+0000  7.54630012183824E-0001  1.67387210467974E+0000  7.55452294659115E-0001
 4.40000000000000E+0000  2.55000000000000E+0002  8.46612251601077E-0005  3.80297688130585E-0008  1.64147518337602E+0000  7.58985890719025E-0001  1.65917486950900E+0000  7.59178167613334E-0001
 4.40000000000000E+0000  2.60000000000000E+0002  1.34447512665048E-0004  4.54076318767673E-0008  1.62590512380159E+0000  7.63199091314530E-0001  1.64508198894036E+0000  7.62800044834707E-0001
 4.40000000000000E+0000  2.65000000000000E+0002  2.10093561538936E-0004  5.38816245135618E-0008  1.61106206410463E+0000  7.67276501955568E-0001  1.63155907322079E+0000  7.66321777514652E-0001
 4.40000000000000E+0000  2.70000000000000E+0002  3.23329375201810E-0004  6.35598209615257E-0008  1.59689683063417E+0000  7.71224578183273E-0001  1.61857414539285E+0000  7.69747062716097E-0001
 4.40000000000000E+0000  2.75000000000000E+0002  4.90459651418692E-0004  7.45540932227970E-0008  1.58336454554627E+0000  7.75049376135406E-0001  1.60609744699945E+0000  7.73079447561152E-0001
 4.40000000000000E+0000  2.80000000000000E+0002  7.33863616964456E-0004  8.69796082249804E-0008  1.57042417133285E+0000  7.78756582643883E-0001  1.59410126070996E+0000  7.76322333789729E-0001
 4.40000000000000E+0000  2.85000000000000E+0002  1.08389397606410E-0003  1.00954293807298E-0007  1.55803811172293E+0000  7.82351542685445E-0001  1.58255974837798E+0000  7.79478982566646E-0001
 4.40000000000000E+0000  2.90000000000000E+0002  1.58125597720502E-0003  1.16598280359456E-0007  1.54617186102609E+0000  7.85839284448948E-0001  1.57144880317854E+0000  7.82552519447421E-0001
 4.40000000000000E+0000  2.95000000000000E+0002  2.27995849980686E-0003  1.34033324894168E-0007  1.53479369523123E+0000  7.89224542253718E-0001  1.56074591454862E+0000  7.85545939420828E-0001
 4.40000000000000E+0000  3.00000000000000E+0002  3.25094048071871E-0003  1.53382224166501E-0007  1.52387439920352E+0000  7.92511777527977E-0001  1.55043004478970E+0000  7.88462111973376E-0001
 4.40000000000000E+0000  3.05000000000000E+0002  4.58648784141864E-0003  1.74768223186372E-0007  1.51338702517788E+0000  7.95705198033738E-0001  1.54048151626397E+0000  7.91303786121476E-0001
 4.40000000000000E+0000  3.10000000000000E+0002  6.40556823049102E-0003  1.98314425119365E-0007  1.50330667845995E+0000  7.98808775504764E-0001  1.53088190822739E+0000  7.94073595379151E-0001
 4.40000000000000E+0000  3.15000000000000E+0002  8.86022324459096E-0003  2.24143208154237E-0007  1.49361032684257E+0000  8.01826261846588E-0001  1.52161396242036E+0000  7.96774062627901E-0001
 4.40000000000000E+0000  3.20000000000000E+0002  1.21431702109190E-0002  2.52375654450050E-0007  1.48427663074626E+0000  8.04761204031993E-0001  1.51266149661598E+0000  7.99407604868421E-0001
 4.40000000000000E+0000  3.25000000000000E+0002  1.64967779779330E-0002  2.83130995774634E-0007  1.47528579151428E+0000  8.07616957811678E-0001  1.50400932540903E+0000  8.01976537838233E-0001
 4.40000000000000E+0000  3.30000000000000E+0002  2.22235933401280E-0002  3.16526079925377E-0007  1.46661941564865E+0000  8.10396700347485E-0001  1.49564318758528E+0000  8.04483080482582E-0001
 4.30000000000000E+0000  1.25000000000000E+0002  2.36942326624490E-0015  8.21662427239125E-0012  2.74838782070907E+0000  5.65845392820591E-0001  2.43490644673499E+0000  6.14409443339282E-0001
 4.30000000000000E+0000  1.30000000000000E+0002  1.38943366442326E-0014  1.37461303970050E-0011  2.64356747160425E+0000  5.78591996924845E-0001  2.37974698147696E+0000  6.22259797977346E-0001
 4.30000000000000E+0000  1.35000000000000E+0002  7.17845179674612E-0014  2.25207609272324E-0011  2.55007948768945E+0000  5.90652786275658E-0001  2.32784508649640E+0000  6.29909618207776E-0001
 4.30000000000000E+0000  1.40000000000000E+0002  3.31180253735948E-0013  3.61509494422398E-0011  2.46623207790646E+0000  6.02079494591241E-0001  2.27900481260015E+0000  6.37354750069959E-0001
 4.30000000000000E+0000  1.45000000000000E+0002  1.38031651924873E-0012  5.68927971127184E-0011  2.39064742382890E+0000  6.12919095923579E-0001  2.23303252008975E+0000  6.44593378017737E-0001
 4.30000000000000E+0000  1.50000000000000E+0002  5.24981581711877E-0012  8.78405519980985E-0011  2.32219318454788E+0000  6.23214285281182E-0001  2.18974036810325E+0000  6.51625554214701E-0001
 4.30000000000000E+0000  1.55000000000000E+0002  1.83810124122896E-0011  1.33153419030334E-0010  2.25993096950231E+0000  6.33003913709654E-0001  2.14894855475948E+0000  6.58452809130520E-0001
 4.30000000000000E+0000  1.60000000000000E+0002  5.97020854002755E-0011  1.98316582404057E-0010  2.20307711657948E+0000  6.42323379715507E-0001  2.11048665128640E+0000  6.65077830544210E-0001
 4.30000000000000E+0000  1.65000000000000E+0002  1.81107553594819E-0010  2.90434808912284E-0010  2.15097251035759E+0000  6.51204979965367E-0001  2.07419428801723E+0000  6.71504199818465E-0001
 4.30000000000000E+0000  1.70000000000000E+0002  5.16177985102690E-0010  4.18555423408500E-0010  2.10305912174891E+0000  6.59678222661976E-0001  2.03992138431324E+0000  6.77736175934666E-0001
 4.30000000000000E+0000  1.75000000000000E+0002  1.38954501517734E-0009  5.94015904407301E-0010  2.05886160086251E+0000  6.67770107118177E-0001  2.00752806429915E+0000  6.83778519233303E-0001
 4.30000000000000E+0000  1.80000000000000E+0002  3.54974108591257E-0009  8.30809933827257E-0010  2.01797270837752E+0000  6.75505372965421E-0001  1.97688436236877E+0000  6.89636348077266E-0001
 4.30000000000000E+0000  1.85000000000000E+0002  8.64157352834079E-0009  1.14596453359045E-0009  1.98004169092839E+0000  6.82906722235535E-0001  1.94786979399933E+0000  6.95315022755464E-0001
 4.30000000000000E+0000  1.90000000000000E+0002  2.01229456857447E-0008  1.55991999932449E-0009  1.94476493486018E+0000  6.89995017300642E-0001  1.92037284620629E+0000  7.00820051882503E-0001
 4.30000000000000E+0000  1.95000000000000E+0002  4.49735328463369E-0008  2.09690374266358E-0009  1.91187839813251E+0000  6.96789457381319E-0001  1.89429042627431E+0000  7.06157017343281E-0001
 4.30000000000000E+0000  2.00000000000000E+0002  9.67626447558246E-0008  2.78528890092994E-0009  1.88115144098963E+0000  7.03307736058605E-0001  1.86952729581529E+0000  7.11331514500927E-0001
 4.30000000000000E+0000  2.05000000000000E+0002  2.00971459430407E-0007  3.65792866674018E-0009  1.85238176516525E+0000  7.09566181962907E-0001  1.84599550872562E+0000  7.16349104944530E-0001
 4.30000000000000E+0000  2.10000000000000E+0002  4.03938181502598E-0007  4.75245771126065E-0009  1.82539123778001E+0000  7.15579884569271E-0001  1.82361386542522E+0000  7.21215279524183E-0001
 4.30000000000000E+0000  2.15000000000000E+0002  7.87458300183783E-0007  6.11155278841523E-0009  1.80002242596503E+0000  7.21362806805913E-0001  1.80230739129525E+0000  7.25935429803517E-0001
 4.30000000000000E+0000  2.20000000000000E+0002  1.49197748117879E-0006  7.78314556645848E-0009  1.77613570602501E+0000  7.26927885982955E-0001  1.78200684402564E+0000  7.30514826393292E-0001
 4.30000000000000E+0000  2.25000000000000E+0002  2.75251905515108E-0006  9.82058188371274E-0009  1.75360683979844E+0000  7.32287124369307E-0001  1.76264825230560E+0000  7.34958602886044E-0001
 4.30000000000000E+0000  2.30000000000000E+0002  4.95305335562526E-0006  1.22827229090498E-0008  1.73232493305711E+0000  7.37451670587407E-0001  1.74417248671234E+0000  7.39271744346254E-0001
 4.30000000000000E+0000  2.35000000000000E+0002  8.70700673948828E-0006  1.52339850476820E-0008  1.71219070797071E+0000  7.42431892855435E-0001  1.72652486255328E+0000  7.43459079484264E-0001
 4.30000000000000E+0000  2.40000000000000E+0002  1.49740888728199E-0005  1.87443168144084E-0008  1.69311503506079E+0000  7.47237444983499E-0001  1.70965477371159E+0000  7.47525275802867E-0001
 4.30000000000000E+0000  2.45000000000000E+0002  2.52266506846592E-0005  2.28891122512853E-0008  1.67501768058200E+0000  7.51877325922111E-0001  1.69351535606014E+0000  7.51474837126640E-0001
 4.30000000000000E+0000  2.50000000000000E+0002  4.16824306572286E-0005  2.77490617525366E-0008  1.65782623356884E+0000  7.56359933566383E-0001  1.67806317876819E+0000  7.55312103030722E-0001
 4.30000000000000E+0000  2.55000000000000E+0002  6.76248551545654E-0005  3.34099423430585E-0008  1.64147518337602E+0000  7.60693113436204E-0001  1.66325796165439E+0000  7.59041249771456E-0001
 4.30000000000000E+0000  2.60000000000000E+0002  1.07837071179870E-0004  3.99623505117793E-0008  1.62590512380159E+0000  7.64884202779870E-0001  1.64906231671042E+0000  7.62666292391890E-0001
 4.30000000000000E+0000  2.65000000000000E+0002  1.69181637636124E-0004  4.75013816099819E-0008  1.61106206410462E+0000  7.68940070584736E-0001  1.63544151194454E+0000  7.66191087736875E-0001
 4.30000000000000E+0000  2.70000000000000E+0002  2.61364300891710E-0004  5.61262605773871E-0008  1.59689683063417E+0000  7.72867153922632E-0001  1.62236325572574E+0000  7.69619338155687E-0001
 4.30000000000000E+0000  2.75000000000000E+0002  3.97927534666877E-0004  6.59399293504547E-0008  1.58336454554628E+0000  7.76671491008640E-0001  1.60979749992839E+0000  7.72954595718923E-0001
 4.30000000000000E+0000  2.80000000000000E+0002  5.97527519973138E-0004  7.70485967417735E-0008  1.57042417133285E+0000  7.80358751308988E-0001  1.59771626025400E+0000  7.76200266799994E-0001
 4.30000000000000E+0000  2.85000000000000E+0002  8.85556949319929E-0004  8.95612568609619E-0008  1.55803811172293E+0000  7.83934262995829E-0001  1.58609345222468E+0000  7.79359616905915E-0001
 4.30000000000000E+0000  2.90000000000000E+0002  1.29618541633598E-0003  1.03589182288297E-0007  1.54617186102609E+0000  7.87403038013728E-0001  1.57490474146316E+0000  7.82435775664169E-0001
 4.30000000000000E+0000  2.95000000000000E+0002  1.87489913808347E-0003  1.19245398223941E-0007  1.53479369523123E+0000  7.90769794993261E-0001  1.56412740696331E+0000  7.85431741884665E-0001
 4.30000000000000E+0000  3.00000000000000E+0002  2.68163227953874E-0003  1.36644143733368E-0007  1.52387439920352E+0000  7.94038980221592E-0001  1.55374021618912E+0000  7.88350388641124E-0001
 4.30000000000000E+0000  3.05000000000000E+0002  3.79459312238430E-0003  1.55900326008561E-0007  1.51338702517788E+0000  7.97214786857145E-0001  1.54372331091570E+0000  7.91194468322178E-0001
 4.30000000000000E+0000  3.10000000000000E+0002  5.31489964706481E-0003  1.77128973281643E-0007  1.50330667845995E+0000  8.00301172555500E-0001  1.53405810283979E+0000  7.93966617612350E-0001
 4.30000000000000E+0000  3.15000000000000E+0002  7.37215067284822E-0003  2.00444691676983E-0007  1.49361032684257E+0000  8.03301875655975E-0001  1.52472717806554E+0000  7.96669362376833E-0001
 4.30000000000000E+0000  3.20000000000000E+0002  1.01310704134961E-0002  2.25961130886697E-0007  1.48427663074626E+0000  8.06220430062707E-0001  1.51571420965382E+0000  7.99305122426382E-0001
 4.30000000000000E+0000  3.25000000000000E+0002  1.37993760395708E-0002  2.53790463113428E-0007  1.47528579151428E+0000  8.09060178940213E-0001  1.50700387750997E+0000  8.01876216147646E-0001
 4.30000000000000E+0000  3.30000000000000E+0002  1.86370294734159E-0002  2.84042879262809E-0007  1.46661941564865E+0000  8.11824287331109E-0001  1.49858179492888E+0000  8.04384864982687E-0001
 4.20000000000000E+0000  1.25000000000000E+0002  1.50660811036527E-0015  6.62239505365934E-0012  2.74838782070906E+0000  5.68413269162146E-0001  2.44581562707744E+0000  6.14131822684077E-0001
 4.20000000000000E+0000  1.30000000000000E+0002  8.98727200772203E-0015  1.11374120620709E-0011  2.64356747160425E+0000  5.81118259167726E-0001  2.39010579766128E+0000  6.21991700047194E-0001
 4.20000000000000E+0000  1.35000000000000E+0002  4.71738230513234E-0014  1.83388397123566E-0011  2.55007948768944E+0000  5.93137734622763E-0001  2.33769498264869E+0000  6.29650591568484E-0001
 4.20000000000000E+0000  1.40000000000000E+0002  2.20862469685757E-0013  2.95800734859709E-0011  2.46623207790646E+0000  6.04523602177235E-0001  2.28838381232686E+0000  6.37104360949527E-0001
 4.20000000000000E+0000  1.45000000000000E+0002  9.33214312075049E-0013  4.67667027004159E-0011  2.39064742382889E+0000  6.15322966686416E-0001  2.24197543843951E+0000  6.44351211957755E-0001
 4.20000000000000E+0000  1.50000000000000E+0002  3.59496128051770E-0012  7.25249216149878E-0011  2.32219318454787E+0000  6.25578620646230E-0001  2.19827904190000E+0000  6.51391216942254E-0001
 4.20000000000000E+0000  1.55000000000000E+0002  1.27381912314317E-0011  1.10401221524998E-0010  2.25993096950230E+0000  6.35329486215166E-0001  2.15711207748716E+0000  6.58225926848170E-0001
 4.20000000000000E+0000  1.60000000000000E+0002  4.18398829178490E-0011  1.65093638858982E-0010  2.20307711657948E+0000  6.44611012124539E-0001  2.11830160351485E+0000  6.64858049793718E-0001
 4.20000000000000E+0000  1.65000000000000E+0002  1.28263827192513E-0010  2.42713496005906E-0010  2.15097251035759E+0000  6.53455528728174E-0001  2.08168495775620E+0000  6.71291187039769E-0001
 4.20000000000000E+0000  1.70000000000000E+0002  3.69201922323243E-0010  3.51075149931700E-0010  2.10305912174892E+0000  6.61892564838130E-0001  2.04710997405160E+0000  6.77529616813245E-0001
 4.20000000000000E+0000  1.75000000000000E+0002  1.00319938023772E-0009  5.00009846041420E-0010  2.05886160086251E+0000  6.69949130057198E-0001  2.01443488309950E+0000  6.83578117907210E-0001
 4.20000000000000E+0000  1.80000000000000E+0002  2.58544529088574E-0009  7.01698447963484E-0010  2.01797270837752E+0000  6.77649966191861E-0001  1.98352800247784E+0000  6.89441826258335E-0001
 4.20000000000000E+0000  1.85000000000000E+0002  6.34669707455502E-0009  9.71016656578072E-0010  1.98004169092838E+0000  6.85017771099081E-0001  1.95426729213666E+0000  6.95126118804825E-0001
 4.20000000000000E+0000  1.90000000000000E+0002  1.48960594843248E-0008  1.32588540820038E-0009  1.94476493486017E+0000  6.92073398041611E-0001  1.92653983013817E+0000  7.00636519870399E-0001
 4.20000000000000E+0000  1.95000000000000E+0002  3.35417034446467E-0008  1.78761849884589E-0009  1.91187839813251E+0000  6.98836033332467E-0001  1.90024124753841E+0000  7.05978626114397E-0001
 4.20000000000000E+0000  2.00000000000000E+0002  7.26809722189103E-0008  2.38125914553529E-0009  1.88115144098963E+0000  7.05323354759788E-0001  1.87527514959477E+0000  7.11158046761030E-0001
 4.20000000000000E+0000  2.05000000000000E+0002  1.51978044720811E-0007  3.13589717339964E-0009  1.85238176516525E+0000  7.11551673009298E-0001  1.85155254192220E+0000  7.16180356378746E-0001
