T(K) Nd(cm-3) Mu(cm2/Vs)
290 8.68511E+15 1.31198E+3
290 1.15140E+16 1.27529E+3
290 1.52642E+16 1.23165E+3
290 2.02359E+16 1.18068E+3
290 2.68270E+16 1.12246E+3
290 3.55648E+16 1.05761E+3
290 4.71487E+16 9.87329E+2
290 6.25055E+16 9.13457E+2
290 8.28643E+16 8.38238E+2
290 1.09854E+17 7.64003E+2
290 1.45635E+17 6.93075E+2
290 1.93070E+17 6.27305E+2
290 2.55955E+17 5.67928E+2
290 3.39322E+17 5.15530E+2
290 4.49843E+17 4.70352E+2
290 5.96362E+17 4.31923E+2
290 7.90604E+17 3.99712E+2
290 1.04811E+18 3.72885E+2
290 1.38950E+18 3.50735E+2
290 1.84207E+18 3.32420E+2
290 2.44205E+18 3.17257E+2
290 3.23746E+18 3.04759E+2
290 4.29193E+18 2.94384E+2
290 5.68987E+18 2.85740E+2
290 7.54312E+18 2.78492E+2
290 1.00000E+19 2.72432E+2
296 1.00000E+13 1.40193E+3
296 1.32571E+13 1.40182E+3
296 1.75751E+13 1.40169E+3
296 2.32995E+13 1.40152E+3
296 3.08884E+13 1.40130E+3
296 4.09492E+13 1.40101E+3
296 5.42868E+13 1.40065E+3
296 7.19686E+13 1.40017E+3
296 9.54095E+13 1.39957E+3
296 1.26486E+14 1.39878E+3
296 1.67683E+14 1.39778E+3
296 2.22300E+14 1.39648E+3
296 2.94705E+14 1.39482E+3
296 3.90694E+14 1.39268E+3
296 5.17947E+14 1.38994E+3
296 6.86649E+14 1.38642E+3
296 9.10298E+14 1.38192E+3
296 1.20679E+15 1.37618E+3
296 1.59986E+15 1.36886E+3
296 2.12095E+15 1.35957E+3
296 2.81177E+15 1.34783E+3
296 3.72759E+15 1.33307E+3
296 4.94171E+15 1.31462E+3
296 6.55129E+15 1.29177E+3
296 8.68511E+15 1.26376E+3
296 1.15140E+16 1.22984E+3
296 1.52642E+16 1.18939E+3
296 2.02359E+16 1.14203E+3
296 2.68270E+16 1.08776E+3
296 3.55648E+16 1.02705E+3
296 4.71487E+16 9.60951E+2
296 6.25055E+16 8.91111E+2
296 8.28643E+16 8.19599E+2
296 1.09854E+17 7.48698E+2
296 1.45635E+17 6.80480E+2
296 1.93070E+17 6.16882E+2
296 2.55955E+17 5.59224E+2
296 3.39322E+17 5.08133E+2
296 4.49843E+17 4.63847E+2
296 5.96362E+17 4.26131E+2
296 7.90604E+17 3.94453E+2
296 1.04811E+18 3.67964E+2
296 1.38950E+18 3.46067E+2
296 1.84207E+18 3.28036E+2
296 2.44205E+18 3.13052E+2
296 3.23746E+18 3.00745E+2
296 4.29193E+18 2.90511E+2
296 5.68987E+18 2.81998E+2
296 7.54312E+18 2.74903E+2
296 1.00000E+19 2.68925E+2
302 1.00000E+13 1.34584E+3
302 1.32571E+13 1.34574E+3
302 1.75751E+13 1.34562E+3
302 2.32995E+13 1.34546E+3
302 3.08884E+13 1.34525E+3
302 4.09492E+13 1.34498E+3
302 5.42868E+13 1.34464E+3
302 7.19686E+13 1.34421E+3
302 9.54095E+13 1.34364E+3
302 1.26486E+14 1.34292E+3
302 1.67683E+14 1.34198E+3
302 2.22300E+14 1.34078E+3
302 2.94705E+14 1.33924E+3
302 3.90694E+14 1.33727E+3
302 5.17947E+14 1.33473E+3
302 6.86649E+14 1.33148E+3
302 9.10298E+14 1.32733E+3
302 1.20679E+15 1.32203E+3
302 1.59986E+15 1.31528E+3
302 2.12095E+15 1.30671E+3
302 2.81177E+15 1.29588E+3
302 3.72759E+15 1.28226E+3
302 4.94171E+15 1.26523E+3
302 6.55129E+15 1.24413E+3
302 8.68511E+15 1.21823E+3
302 1.15140E+16 1.18682E+3
302 1.52642E+16 1.14930E+3
302 2.02359E+16 1.10526E+3
302 2.68270E+16 1.05461E+3
302 3.55648E+16 9.97723E+2
302 4.71487E+16 9.35551E+2
302 6.25055E+16 8.69512E+2
302 8.28643E+16 8.01526E+2
302 1.09854E+17 7.33740E+2
302 1.45635E+17 6.68190E+2
302 1.93070E+17 6.06757E+2
302 2.55955E+17 5.50739E+2
302 3.39322E+17 5.00929E+2
302 4.49843E+17 4.57597E+2
302 5.96362E+17 4.20584E+2
302 7.90604E+17 3.89358E+2
302 1.04811E+18 3.63276E+2
302 1.38950E+18 3.41630E+2
302 1.84207E+18 3.23794E+2
302 2.44205E+18 3.09050E+2
302 3.23746E+18 2.96903E+2
302 4.29193E+18 2.86784E+2
302 5.68987E+18 2.78424E+2
302 7.54312E+18 2.71411E+2
302 1.00000E+19 2.65539E+2
308 1.00000E+13 1.29325E+3
308 1.32571E+13 1.29316E+3
308 1.75751E+13 1.29304E+3
308 2.32995E+13 1.29289E+3
308 3.08884E+13 1.29270E+3
308 4.09492E+13 1.29245E+3
308 5.42868E+13 1.29214E+3
308 7.19686E+13 1.29173E+3
308 9.54095E+13 1.29120E+3
308 1.26486E+14 1.29053E+3
308 1.67683E+14 1.28966E+3
308 2.22300E+14 1.28855E+3
308 2.94705E+14 1.28712E+3
308 3.90694E+14 1.28529E+3
308 5.17947E+14 1.28294E+3
308 6.86649E+14 1.27994E+3
308 9.10298E+14 1.27610E+3
308 1.20679E+15 1.27119E+3
308 1.59986E+15 1.26495E+3
308 2.12095E+15 1.25704E+3
308 2.81177E+15 1.24703E+3
308 3.72759E+15 1.23444E+3
308 4.94171E+15 1.21871E+3
308 6.55129E+15 1.19919E+3
308 8.68511E+15 1.17521E+3
308 1.15140E+16 1.14609E+3
308 1.52642E+16 1.11123E+3
308 2.02359E+16 1.07022E+3
308 2.68270E+16 1.02292E+3
308 3.55648E+16 9.69610E+2
308 4.71487E+16 9.11088E+2
308 6.25055E+16 8.48630E+2
308 8.28643E+16 7.83997E+2
308 1.09854E+17 7.19200E+2
308 1.45635E+17 6.56212E+2
308 1.93070E+17 5.96905E+2
308 2.55955E+17 5.42505E+2
308 3.39322E+17 4.93960E+2
308 4.49843E+17 4.51515E+2
308 5.96362E+17 4.15132E+2
308 7.90604E+17 3.84420E+2
308 1.04811E+18 3.58732E+2
308 1.38950E+18 3.37400E+2
308 1.84207E+18 3.19753E+2
308 2.44205E+18 3.05168E+2
308 3.23746E+18 2.93157E+2
308 4.29193E+18 2.83225E+2
308 5.68987E+18 2.74975E+2
308 7.54312E+18 2.68068E+2
308 1.00000E+19 2.62293E+2
314 1.00000E+13 1.24388E+3
314 1.32571E+13 1.24380E+3
314 1.75751E+13 1.24369E+3
314 2.32995E+13 1.24355E+3
314 3.08884E+13 1.24337E+3
314 4.09492E+13 1.24314E+3
314 5.42868E+13 1.24284E+3
314 7.19686E+13 1.24246E+3
314 9.54095E+13 1.24197E+3
314 1.26486E+14 1.24135E+3
314 1.67683E+14 1.24054E+3
314 2.22300E+14 1.23951E+3
314 2.94705E+14 1.23818E+3
314 3.90694E+14 1.23648E+3
314 5.17947E+14 1.23430E+3
314 6.86649E+14 1.23152E+3
314 9.10298E+14 1.22796E+3
314 1.20679E+15 1.22342E+3
314 1.59986E+15 1.21764E+3
314 2.12095E+15 1.21031E+3
314 2.81177E+15 1.20105E+3
314 3.72759E+15 1.18940E+3
314 4.94171E+15 1.17484E+3
314 6.55129E+15 1.15675E+3
314 8.68511E+15 1.13452E+3
314 1.15140E+16 1.10749E+3
314 1.52642E+16 1.07507E+3
314 2.02359E+16 1.03685E+3
314 2.68270E+16 9.92627E+2
314 3.55648E+16 9.42623E+2
314 4.71487E+16 8.87505E+2
314 6.25055E+16 8.28438E+2
314 8.28643E+16 7.66989E+2
314 1.09854E+17 7.05057E+2
314 1.45635E+17 6.44589E+2
314 1.93070E+17 5.87235E+2
314 2.55955E+17 5.34499E+2
314 3.39322E+17 4.87155E+2
314 4.49843E+17 4.45644E+2
314 5.96362E+17 4.09951E+2
314 7.90604E+17 3.79689E+2
314 1.04811E+18 3.54324E+2
314 1.38950E+18 3.33293E+2
314 1.84207E+18 3.15895E+2
314 2.44205E+18 3.01463E+2
314 3.23746E+18 2.89639E+2
314 4.29193E+18 2.79791E+2
314 5.68987E+18 2.71645E+2
314 7.54312E+18 2.64861E+2
314 1.00000E+19 2.59152E+2
320 1.00000E+13 1.19748E+3
320 1.32571E+13 1.19740E+3
320 1.75751E+13 1.19730E+3
320 2.32995E+13 1.19716E+3
320 3.08884E+13 1.19700E+3
320 4.09492E+13 1.19678E+3
320 5.42868E+13 1.19651E+3
320 7.19686E+13 1.19615E+3
320 9.54095E+13 1.19570E+3
320 1.26486E+14 1.19511E+3
320 1.67683E+14 1.19436E+3
320 2.22300E+14 1.19340E+3
320 2.94705E+14 1.19217E+3
320 3.90694E+14 1.19059E+3
320 5.17947E+14 1.18856E+3
320 6.86649E+14 1.18598E+3
320 9.10298E+14 1.18267E+3
320 1.20679E+15 1.17846E+3
320 1.59986E+15 1.17311E+3
320 2.12095E+15 1.16631E+3
320 2.81177E+15 1.15773E+3
320 3.72759E+15 1.14693E+3
320 4.94171E+15 1.13342E+3
320 6.55129E+15 1.11665E+3
320 8.68511E+15 1.09601E+3
320 1.15140E+16 1.07088E+3
320 1.52642E+16 1.04070E+3
320 2.02359E+16 1.00503E+3
320 2.68270E+16 9.63661E+2
320 3.55648E+16 9.16726E+2
320 4.71487E+16 8.64791E+2
320 6.25055E+16 8.08889E+2
320 8.28643E+16 7.50484E+2
320 1.09854E+17 6.91296E+2
320 1.45635E+17 6.33200E+2
320 1.93070E+17 5.77861E+2
320 2.55955E+17 5.26665E+2
320 3.39322E+17 4.80507E+2
320 4.49843E+17 4.39915E+2
320 5.96362E+17 4.04901E+2
320 7.90604E+17 3.75090E+2
320 1.04811E+18 3.50104E+2
320 1.38950E+18 3.29307E+2
320 1.84207E+18 3.12145E+2
320 2.44205E+18 2.97918E+2
320 3.23746E+18 2.86213E+2
320 4.29193E+18 2.76462E+2
320 5.68987E+18 2.68427E+2
320 7.54312E+18 2.61734E+2
320 1.00000E+19 2.56134E+2
326 1.00000E+13 1.15380E+3
326 1.32571E+13 1.15373E+3
326 1.75751E+13 1.15364E+3
326 2.32995E+13 1.15351E+3
326 3.08884E+13 1.15336E+3
326 4.09492E+13 1.15316E+3
326 5.42868E+13 1.15290E+3
326 7.19686E+13 1.15257E+3
326 9.54095E+13 1.15214E+3
326 1.26486E+14 1.15159E+3
326 1.67683E+14 1.15090E+3
326 2.22300E+14 1.15000E+3
326 2.94705E+14 1.14885E+3
326 3.90694E+14 1.14738E+3
326 5.17947E+14 1.14550E+3
326 6.86649E+14 1.14309E+3
326 9.10298E+14 1.14002E+3
326 1.20679E+15 1.13611E+3
326 1.59986E+15 1.13113E+3
326 2.12095E+15 1.12483E+3
326 2.81177E+15 1.11686E+3
326 3.72759E+15 1.10683E+3
326 4.94171E+15 1.09429E+3
326 6.55129E+15 1.07871E+3
326 8.68511E+15 1.05952E+3
326 1.15140E+16 1.03613E+3
326 1.52642E+16 1.00800E+3
326 2.02359E+16 9.74682E+2
326 2.68270E+16 9.35947E+2
326 3.55648E+16 8.91869E+2
326 4.71487E+16 8.42909E+2
326 6.25055E+16 7.89988E+2
326 8.28643E+16 7.34439E+2
326 1.09854E+17 6.77867E+2
326 1.45635E+17 6.22052E+2
326 1.93070E+17 5.68669E+2
326 2.55955E+17 5.18998E+2
326 3.39322E+17 4.74085E+2
326 4.49843E+17 4.34364E+2
326 5.96362E+17 3.99977E+2
326 7.90604E+17 3.70666E+2
326 1.04811E+18 3.46052E+2
326 1.38950E+18 3.25542E+2
326 1.84207E+18 3.08500E+2
326 2.44205E+18 2.94468E+2
326 3.23746E+18 2.82878E+2
326 4.29193E+18 2.73283E+2
326 5.68987E+18 2.65339E+2
326 7.54312E+18 2.58730E+2
326 1.00000E+19 2.53208E+2
332 1.00000E+13 1.11266E+3
332 1.32571E+13 1.11259E+3
332 1.75751E+13 1.11250E+3
332 2.32995E+13 1.11238E+3
332 3.08884E+13 1.11224E+3
332 4.09492E+13 1.11205E+3
332 5.42868E+13 1.11181E+3
332 7.19686E+13 1.11150E+3
332 9.54095E+13 1.11110E+3
332 1.26486E+14 1.11059E+3
332 1.67683E+14 1.10994E+3
332 2.22300E+14 1.10910E+3
332 2.94705E+14 1.10803E+3
332 3.90694E+14 1.10666E+3
332 5.17947E+14 1.10490E+3
332 6.86649E+14 1.10266E+3
332 9.10298E+14 1.09980E+3
332 1.20679E+15 1.09616E+3
332 1.59986E+15 1.09154E+3
332 2.12095E+15 1.08567E+3
332 2.81177E+15 1.07826E+3
332 3.72759E+15 1.06894E+3
332 4.94171E+15 1.05728E+3
332 6.55129E+15 1.04279E+3
332 8.68511E+15 1.02492E+3
332 1.15140E+16 1.00313E+3
332 1.52642E+16 9.76881E+2
332 2.02359E+16 9.45733E+2
332 2.68270E+16 9.09427E+2
332 3.55648E+16 8.67996E+2
332 4.71487E+16 8.21825E+2
332 6.25055E+16 7.71710E+2
332 8.28643E+16 7.18870E+2
332 1.09854E+17 6.64830E+2
332 1.45635E+17 6.11225E+2
332 1.93070E+17 5.59648E+2
332 2.55955E+17 5.11506E+2
332 3.39322E+17 4.67760E+2
332 4.49843E+17 4.28936E+2
332 5.96362E+17 3.95216E+2
332 7.90604E+17 3.66399E+2
332 1.04811E+18 3.42104E+2
332 1.38950E+18 3.21824E+2
332 1.84207E+18 3.05007E+2
332 2.44205E+18 2.91158E+2
332 3.23746E+18 2.79679E+2
332 4.29193E+18 2.70182E+2
332 5.68987E+18 2.62348E+2
332 7.54312E+18 2.55819E+2
332 1.00000E+19 2.50371E+2
338 1.00000E+13 1.07384E+3
338 1.32571E+13 1.07378E+3
338 1.75751E+13 1.07369E+3
338 2.32995E+13 1.07359E+3
338 3.08884E+13 1.07345E+3
338 4.09492E+13 1.07327E+3
338 5.42868E+13 1.07305E+3
338 7.19686E+13 1.07275E+3
338 9.54095E+13 1.07238E+3
338 1.26486E+14 1.07191E+3
338 1.67683E+14 1.07129E+3
338 2.22300E+14 1.07051E+3
338 2.94705E+14 1.06951E+3
338 3.90694E+14 1.06823E+3
338 5.17947E+14 1.06659E+3
338 6.86649E+14 1.06450E+3
338 9.10298E+14 1.06184E+3
338 1.20679E+15 1.05845E+3
338 1.59986E+15 1.05414E+3
338 2.12095E+15 1.04868E+3
338 2.81177E+15 1.04178E+3
338 3.72759E+15 1.03310E+3
338 4.94171E+15 1.02224E+3
338 6.55129E+15 1.00874E+3
338 8.68511E+15 9.92095E+2
338 1.15140E+16 9.71765E+2
338 1.52642E+16 9.47242E+2
338 2.02359E+16 9.18092E+2
338 2.68270E+16 8.84042E+2
338 3.55648E+16 8.45071E+2
338 4.71487E+16 8.01497E+2
338 6.25055E+16 7.54033E+2
338 8.28643E+16 7.03761E+2
338 1.09854E+17 6.52109E+2
338 1.45635E+17 6.00623E+2
338 1.93070E+17 5.50887E+2
338 2.55955E+17 5.04208E+2
338 3.39322E+17 4.61597E+2
338 4.49843E+17 4.23661E+2
338 5.96362E+17 3.90563E+2
338 7.90604E+17 3.62234E+2
338 1.04811E+18 3.38301E+2
338 1.38950E+18 3.18252E+2
338 1.84207E+18 3.01651E+2
338 2.44205E+18 2.87932E+2
338 3.23746E+18 2.76607E+2
338 4.29193E+18 2.67203E+2
338 5.68987E+18 2.59471E+2
338 7.54312E+18 2.53016E+2
338 1.00000E+19 2.47636E+2
344 1.00000E+13 1.03719E+3
344 1.32571E+13 1.03713E+3
344 1.75751E+13 1.03705E+3
344 2.32995E+13 1.03695E+3
344 3.08884E+13 1.03682E+3
344 4.09492E+13 1.03666E+3
344 5.42868E+13 1.03644E+3
344 7.19686E+13 1.03617E+3
344 9.54095E+13 1.03582E+3
344 1.26486E+14 1.03537E+3
344 1.67683E+14 1.03480E+3
344 2.22300E+14 1.03407E+3
344 2.94705E+14 1.03313E+3
344 3.90694E+14 1.03194E+3
344 5.17947E+14 1.03041E+3
344 6.86649E+14 1.02846E+3
344 9.10298E+14 1.02597E+3
344 1.20679E+15 1.02280E+3
344 1.59986E+15 1.01878E+3
344 2.12095E+15 1.01369E+3
344 2.81177E+15 1.00726E+3
344 3.72759E+15 9.99172E+2
344 4.94171E+15 9.89049E+2
344 6.55129E+15 9.76458E+2
344 8.68511E+15 9.60921E+2
344 1.15140E+16 9.41933E+2
344 1.52642E+16 9.19001E+2
344 2.02359E+16 8.91696E+2
344 2.68270E+16 8.59732E+2
344 3.55648E+16 8.23051E+2
344 4.71487E+16 7.81907E+2
344 6.25055E+16 7.36922E+2
344 8.28643E+16 6.89080E+2
344 1.09854E+17 6.39725E+2
344 1.45635E+17 5.90280E+2
344 1.93070E+17 5.42285E+2
344 2.55955E+17 4.97076E+2
344 3.39322E+17 4.55572E+2
344 4.49843E+17 4.18494E+2
344 5.96362E+17 3.86051E+2
344 7.90604E+17 3.58166E+2
344 1.04811E+18 3.34590E+2
344 1.38950E+18 3.14813E+2
344 1.84207E+18 2.98422E+2
344 2.44205E+18 2.84830E+2
344 3.23746E+18 2.73608E+2
344 4.29193E+18 2.64335E+2
344 5.68987E+18 2.56650E+2
344 7.54312E+18 2.50295E+2
344 1.00000E+19 2.44981E+2
350 1.00000E+13 1.00255E+3
350 1.32571E+13 1.00249E+3
350 1.75751E+13 1.00241E+3
350 2.32995E+13 1.00232E+3
350 3.08884E+13 1.00220E+3
350 4.09492E+13 1.00204E+3
350 5.42868E+13 1.00184E+3
350 7.19686E+13 1.00158E+3
350 9.54095E+13 1.00126E+3
350 1.26486E+14 1.00084E+3
350 1.67683E+14 1.00030E+3
350 2.22300E+14 9.99614E+2
350 2.94705E+14 9.98737E+2
350 3.90694E+14 9.97616E+2
350 5.17947E+14 9.96185E+2
350 6.86649E+14 9.94361E+2
350 9.10298E+14 9.92037E+2
350 1.20679E+15 9.89080E+2
350 1.59986E+15 9.85326E+2
350 2.12095E+15 9.80572E+2
350 2.81177E+15 9.74569E+2
350 3.72759E+15 9.67018E+2
350 4.94171E+15 9.57568E+2
350 6.55129E+15 9.45811E+2
350 8.68511E+15 9.31295E+2
350 1.15140E+16 9.13541E+2
350 1.52642E+16 8.92073E+2
350 2.02359E+16 8.66471E+2
350 2.68270E+16 8.36444E+2
350 3.55648E+16 8.01895E+2
350 4.71487E+16 7.63024E+2
350 6.25055E+16 7.20374E+2
350 8.28643E+16 6.74849E+2
350 1.09854E+17 6.27646E+2
350 1.45635E+17 5.80186E+2
350 1.93070E+17 5.33880E+2
350 2.55955E+17 4.90057E+2
350 3.39322E+17 4.49701E+2
350 4.49843E+17 4.13460E+2
350 5.96362E+17 3.81633E+2
350 7.90604E+17 3.54228E+2
350 1.04811E+18 3.30967E+2
350 1.38950E+18 3.11455E+2
350 1.84207E+18 2.95228E+2
350 2.44205E+18 2.81803E+2
350 3.23746E+18 2.70721E+2
350 4.29193E+18 2.61533E+2
350 5.68987E+18 2.53960E+2
350 7.54312E+18 2.47652E+2
350 1.00000E+19 2.42400E+2
356 1.00000E+13 9.69762E+2
356 1.32571E+13 9.69707E+2
356 1.75751E+13 9.69637E+2
356 2.32995E+13 9.69547E+2
356 3.08884E+13 9.69432E+2
356 4.09492E+13 9.69285E+2
356 5.42868E+13 9.69096E+2
356 7.19686E+13 9.68855E+2
356 9.54095E+13 9.68547E+2
356 1.26486E+14 9.68153E+2
356 1.67683E+14 9.67649E+2
356 2.22300E+14 9.67006E+2
356 2.94705E+14 9.66183E+2
356 3.90694E+14 9.65133E+2
356 5.17947E+14 9.63793E+2
356 6.86649E+14 9.62084E+2
356 9.10298E+14 9.59909E+2
356 1.20679E+15 9.57143E+2
356 1.59986E+15 9.53633E+2
356 2.12095E+15 9.49188E+2
356 2.81177E+15 9.43577E+2
356 3.72759E+15 9.36521E+2
356 4.94171E+15 9.27688E+2
356 6.55129E+15 9.16696E+2
356 8.68511E+15 9.03119E+2
356 1.15140E+16 8.86500E+2
356 1.52642E+16 8.66383E+2
356 2.02359E+16 8.42359E+2
356 2.68270E+16 8.14122E+2
356 3.55648E+16 7.81562E+2
356 4.71487E+16 7.44819E+2
356 6.25055E+16 7.04367E+2
356 8.28643E+16 6.61022E+2
356 1.09854E+17 6.15909E+2
356 1.45635E+17 5.70333E+2
356 1.93070E+17 5.25663E+2
356 2.55955E+17 4.83194E+2
356 3.39322E+17 4.43914E+2
356 4.49843E+17 4.08510E+2
356 5.96362E+17 3.77338E+2
356 7.90604E+17 3.50407E+2
356 1.04811E+18 3.27498E+2
356 1.38950E+18 3.08215E+2
356 1.84207E+18 2.92188E+2
356 2.44205E+18 2.78886E+2
356 3.23746E+18 2.67901E+2
356 4.29193E+18 2.58832E+2
356 5.68987E+18 2.51328E+2
356 7.54312E+18 2.45101E+2
356 1.00000E+19 2.39907E+2
362 1.00000E+13 9.38709E+2
362 1.32571E+13 9.38657E+2
362 1.75751E+13 9.38590E+2
362 2.32995E+13 9.38505E+2
362 3.08884E+13 9.38397E+2
362 4.09492E+13 9.38258E+2
362 5.42868E+13 9.38081E+2
362 7.19686E+13 9.37854E+2
362 9.54095E+13 9.37564E+2
362 1.26486E+14 9.37193E+2
362 1.67683E+14 9.36720E+2
362 2.22300E+14 9.36115E+2
362 2.94705E+14 9.35343E+2
362 3.90694E+14 9.34357E+2
362 5.17947E+14 9.33100E+2
362 6.86649E+14 9.31498E+2
362 9.10298E+14 9.29460E+2
362 1.20679E+15 9.26869E+2
362 1.59986E+15 9.23583E+2
362 2.12095E+15 9.19423E+2
362 2.81177E+15 9.14172E+2
362 3.72759E+15 9.07569E+2
362 4.94171E+15 8.99303E+2
362 6.55129E+15 8.89016E+2
362 8.68511E+15 8.76302E+2
362 1.15140E+16 8.60730E+2
362 1.52642E+16 8.41860E+2
362 2.02359E+16 8.19293E+2
362 2.68270E+16 7.92721E+2
362 3.55648E+16 7.62011E+2
362 4.71487E+16 7.27265E+2
362 6.25055E+16 6.88883E+2
362 8.28643E+16 6.47602E+2
362 1.09854E+17 6.04463E+2
362 1.45635E+17 5.60692E+2
362 1.93070E+17 5.17627E+2
362 2.55955E+17 4.76479E+2
362 3.39322E+17 4.38258E+2
362 4.49843E+17 4.03716E+2
362 5.96362E+17 3.73154E+2
362 7.90604E+17 3.46665E+2
362 1.04811E+18 3.24103E+2
362 1.38950E+18 3.05080E+2
362 1.84207E+18 2.89216E+2
362 2.44205E+18 2.76071E+2
362 3.23746E+18 2.65181E+2
362 4.29193E+18 2.56190E+2
362 5.68987E+18 2.48787E+2
362 7.54312E+18 2.42612E+2
362 1.00000E+19 2.37481E+2
368 1.00000E+13 9.09267E+2
368 1.32571E+13 9.09218E+2
368 1.75751E+13 9.09155E+2
368 2.32995E+13 9.09075E+2
368 3.08884E+13 9.08973E+2
368 4.09492E+13 9.08842E+2
368 5.42868E+13 9.08674E+2
368 7.19686E+13 9.08460E+2
368 9.54095E+13 9.08187E+2
368 1.26486E+14 9.07838E+2
368 1.67683E+14 9.07393E+2
368 2.22300E+14 9.06824E+2
368 2.94705E+14 9.06098E+2
368 3.90694E+14 9.05172E+2
368 5.17947E+14 9.03991E+2
368 6.86649E+14 9.02488E+2
368 9.10298E+14 9.00576E+2
368 1.20679E+15 8.98146E+2
368 1.59986E+15 8.95065E+2
368 2.12095E+15 8.91167E+2
368 2.81177E+15 8.86247E+2
368 3.72759E+15 8.80061E+2
368 4.94171E+15 8.72318E+2
368 6.55129E+15 8.62678E+2
368 8.68511E+15 8.50761E+2
368 1.15140E+16 8.36153E+2
368 1.52642E+16 8.18436E+2
368 2.02359E+16 7.97219E+2
368 2.68270E+16 7.72196E+2
368 3.55648E+16 7.43211E+2
368 4.71487E+16 7.10330E+2
368 6.25055E+16 6.73893E+2
368 8.28643E+16 6.34577E+2
368 1.09854E+17 5.93319E+2
368 1.45635E+17 5.51281E+2
368 1.93070E+17 5.09740E+2
368 2.55955E+17 4.69906E+2
368 3.39322E+17 4.32724E+2
368 4.49843E+17 3.98984E+2
368 5.96362E+17 3.69048E+2
368 7.90604E+17 3.43027E+2
368 1.04811E+18 3.20779E+2
368 1.38950E+18 3.02012E+2
368 1.84207E+18 2.86343E+2
368 2.44205E+18 2.73317E+2
368 3.23746E+18 2.62554E+2
368 4.29193E+18 2.53671E+2
368 5.68987E+18 2.46299E+2
368 7.54312E+18 2.40213E+2
368 1.00000E+19 2.35133E+2
374 1.00000E+13 8.81328E+2
374 1.32571E+13 8.81281E+2
374 1.75751E+13 8.81222E+2
374 2.32995E+13 8.81146E+2
374 3.08884E+13 8.81049E+2
374 4.09492E+13 8.80925E+2
374 5.42868E+13 8.80767E+2
374 7.19686E+13 8.80566E+2
374 9.54095E+13 8.80308E+2
374 1.26486E+14 8.79979E+2
374 1.67683E+14 8.79559E+2
374 2.22300E+14 8.79023E+2
374 2.94705E+14 8.78340E+2
374 3.90694E+14 8.77469E+2
374 5.17947E+14 8.76360E+2
374 6.86649E+14 8.74947E+2
374 9.10298E+14 8.73151E+2
374 1.20679E+15 8.70870E+2
374 1.59986E+15 8.67979E+2
374 2.12095E+15 8.64321E+2
374 2.81177E+15 8.59707E+2
374 3.72759E+15 8.53905E+2
374 4.94171E+15 8.46642E+2
374 6.55129E+15 8.37600E+2
374 8.68511E+15 8.26417E+2
374 1.15140E+16 8.12701E+2
374 1.52642E+16 7.96051E+2
374 2.02359E+16 7.76087E+2
374 2.68270E+16 7.52503E+2
374 3.55648E+16 7.25128E+2
374 4.71487E+16 6.93994E+2
374 6.25055E+16 6.59398E+2
374 8.28643E+16 6.21924E+2
374 1.09854E+17 5.82456E+2
374 1.45635E+17 5.42095E+2
374 1.93070E+17 5.02027E+2
374 2.55955E+17 4.63439E+2
374 3.39322E+17 4.27305E+2
374 4.49843E+17 3.94357E+2
374 5.96362E+17 3.65030E+2
374 7.90604E+17 3.39458E+2
374 1.04811E+18 3.17552E+2
374 1.38950E+18 2.99039E+2
374 1.84207E+18 2.83530E+2
374 2.44205E+18 2.70655E+2
374 3.23746E+18 2.59983E+2
374 4.29193E+18 2.51173E+2
374 5.68987E+18 2.43894E+2
374 7.54312E+18 2.37862E+2
374 1.00000E+19 2.32832E+2
380 1.00000E+13 8.54790E+2
380 1.32571E+13 8.54746E+2
380 1.75751E+13 8.54690E+2
380 2.32995E+13 8.54618E+2
380 3.08884E+13 8.54527E+2
380 4.09492E+13 8.54410E+2
380 5.42868E+13 8.54260E+2
380 7.19686E+13 8.54070E+2
380 9.54095E+13 8.53826E+2
380 1.26486E+14 8.53516E+2
380 1.67683E+14 8.53120E+2
380 2.22300E+14 8.52615E+2
380 2.94705E+14 8.51971E+2
380 3.90694E+14 8.51151E+2
380 5.17947E+14 8.50107E+2
380 6.86649E+14 8.48778E+2
380 9.10298E+14 8.47089E+2
380 1.20679E+15 8.44946E+2
380 1.59986E+15 8.42229E+2
380 2.12095E+15 8.38793E+2
380 2.81177E+15 8.34460E+2
380 3.72759E+15 8.29013E+2
380 4.94171E+15 8.22194E+2
380 6.55129E+15 8.13703E+2
380 8.68511E+15 8.03199E+2
380 1.15140E+16 7.90307E+2
380 1.52642E+16 7.74645E+2
380 2.02359E+16 7.55844E+2
380 2.68270E+16 7.33598E+2
380 3.55648E+16 7.07728E+2
380 4.71487E+16 6.78233E+2
380 6.25055E+16 6.45364E+2
380 8.28643E+16 6.09642E+2
380 1.09854E+17 5.71893E+2
380 1.45635E+17 5.33127E+2
380 1.93070E+17 4.94482E+2
380 2.55955E+17 4.57106E+2
380 3.39322E+17 4.21995E+2
380 4.49843E+17 3.89830E+2
380 5.96362E+17 3.61095E+2
380 7.90604E+17 3.35981E+2
380 1.04811E+18 3.14414E+2
380 1.38950E+18 2.96125E+2
380 1.84207E+18 2.80806E+2
380 2.44205E+18 2.68048E+2
380 3.23746E+18 2.57496E+2
380 4.29193E+18 2.48785E+2
380 5.68987E+18 2.41566E+2
380 7.54312E+18 2.35585E+2
380 1.00000E+19 2.30617E+2
